response_id,agent_id,agent_name,mobile_no,category,location,survey_date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12
RSP29240,A017,Agent_17,9794627088,House,Tarapur,2024-03-30,T,F,F,T,T,F,T,F,T,T,F,F
RSP29241,A020,Agent_20,9892994342,Shop,Tarapur,2024-03-30,F,T,T,T,F,T,T,T,F,F,T,F
RSP29242,A024,Agent_24,9116511419,School,Tarapur,2024-01-18,F,T,T,T,T,T,T,T,F,F,T,F
RSP29243,A005,Agent_5,9214858305,School,Tarapur,2024-01-04,T,T,F,F,T,T,T,T,T,F,F,T
RSP29244,A016,Agent_16,9687441310,House,Tarapur,2024-01-12,T,T,F,T,T,T,F,T,T,T,F,F
RSP29245,A015,Agent_15,9366371911,Shop,Tarapur,2024-03-26,T,T,F,F,F,F,T,F,T,F,F,T
RSP29246,A008,Agent_8,9942969097,House,Tarapur,2024-02-08,T,T,F,F,T,F,F,F,T,F,T,F
RSP29247,A013,Agent_13,9271958399,House,Tarapur,2024-01-26,T,T,F,F,T,T,T,T,F,T,T,F
RSP29248,A019,Agent_19,9824531583,House,Tarapur,2024-01-14,F,T,T,T,T,F,T,T,T,F,F,F
RSP29249,A005,Agent_5,9702863701,House,Tarapur,2024-03-01,F,T,F,F,F,F,F,T,T,F,T,F
RSP29250,A020,Agent_20,9466920191,School,Tarapur,2024-01-02,T,T,F,T,F,T,F,T,F,T,T,T
RSP29251,A004,Agent_4,9645241663,College,Tarapur,2024-03-30,F,T,T,T,T,T,T,T,T,F,F,F
RSP29252,A012,Agent_12,9191658455,House,Tarapur,2024-01-05,T,F,F,F,T,T,T,F,F,F,T,F
RSP29253,A018,Agent_18,9902530425,House,Tarapur,2024-01-23,T,T,T,F,T,T,T,F,F,F,T,F
RSP29254,A004,Agent_4,9393974614,House,Tarapur,2024-02-19,F,F,T,F,T,T,F,T,T,F,T,T
RSP29255,A007,Agent_7,9967612114,School,Tarapur,2024-01-17,T,F,F,T,F,T,F,T,T,F,T,F
RSP29256,A004,Agent_4,9351555946,College,Tarapur,2024-01-19,F,T,T,F,T,T,F,F,F,T,T,T
RSP29257,A010,Agent_10,9369311831,House,Tarapur,2024-01-26,T,T,F,F,T,F,T,F,T,F,F,F
RSP29258,A008,Agent_8,9238530593,House,Tarapur,2024-03-29,T,F,T,F,F,F,F,T,T,F,T,T
RSP29259,A005,Agent_5,9393863536,School,Tarapur,2024-01-30,T,T,T,F,T,F,F,T,T,F,T,F
RSP29260,A012,Agent_12,9254940261,House,Tarapur,2024-01-06,T,T,T,F,T,F,F,T,T,T,F,T
RSP29261,A011,Agent_11,9226739518,House,Tarapur,2024-02-04,F,F,F,F,T,T,F,T,F,F,F,T
RSP29262,A024,Agent_24,9713414687,House,Tarapur,2024-03-05,F,T,F,T,F,F,T,T,F,T,F,T
RSP29263,A025,Agent_25,9867427320,College,Tarapur,2024-02-22,T,T,F,T,F,T,F,F,T,T,F,T
RSP29264,A010,Agent_10,9596912093,House,Tarapur,2024-03-24,T,T,F,T,T,T,T,F,T,T,F,T
RSP29265,A014,Agent_14,9557380597,House,Tarapur,2024-03-12,T,T,T,F,T,T,T,T,T,T,F,F
RSP29266,A003,Agent_3,9379984149,Shop,Tarapur,2024-01-10,F,T,T,F,T,F,T,T,F,F,F,F
RSP29267,A007,Agent_7,9363908692,Shop,Tarapur,2024-03-27,T,F,T,F,T,T,F,F,T,T,F,T
RSP29268,A013,Agent_13,9626571438,House,Tarapur,2024-03-18,T,F,F,T,F,T,T,T,F,T,T,F
RSP29269,A012,Agent_12,9760028684,House,Tarapur,2024-03-29,T,T,T,F,F,F,F,T,F,T,T,T
RSP29270,A019,Agent_19,9276914081,School,Tarapur,2024-02-19,T,F,F,F,T,F,T,T,T,F,F,T
RSP29271,A015,Agent_15,9234110095,House,Tarapur,2024-02-24,F,T,F,F,F,F,F,F,F,F,T,F
RSP29272,A023,Agent_23,9244998578,Shop,Tarapur,2024-02-11,T,T,F,T,T,F,F,F,T,F,F,T
RSP29273,A012,Agent_12,9411496403,College,Tarapur,2024-02-06,T,F,T,F,F,F,T,T,T,F,F,F
RSP29274,A023,Agent_23,9277327668,House,Tarapur,2024-03-24,F,F,T,F,F,T,F,F,F,T,F,T
RSP29275,A003,Agent_3,9319480099,College,Tarapur,2024-02-13,T,T,T,T,T,F,F,T,F,T,T,T
RSP29276,A007,Agent_7,9302367008,House,Tarapur,2024-01-26,F,T,T,F,T,T,F,T,T,F,F,F
RSP29277,A008,Agent_8,9249190100,House,Tarapur,2024-03-26,F,T,T,T,T,F,T,T,T,F,F,T
RSP29278,A016,Agent_16,9735889518,House,Tarapur,2024-02-12,T,F,T,F,T,T,F,F,F,F,F,T
RSP29279,A007,Agent_7,9689050329,Shop,Tarapur,2024-02-17,F,T,F,F,T,T,T,F,T,F,F,F
RSP29280,A011,Agent_11,9744272429,House,Tarapur,2024-03-17,T,F,T,F,T,T,F,F,T,F,T,T
RSP29281,A013,Agent_13,9143373666,College,Tarapur,2024-03-04,T,F,T,F,F,T,F,T,T,T,T,T
RSP29282,A002,Agent_2,9158913662,Shop,Tarapur,2024-01-07,T,T,T,T,T,T,F,T,T,F,F,T
RSP29283,A001,Agent_1,9320680234,House,Tarapur,2024-01-23,T,T,F,T,T,F,F,F,T,F,T,T
RSP29284,A013,Agent_13,9524155691,House,Tarapur,2024-03-16,T,T,F,F,T,F,F,T,F,F,F,T
RSP29285,A020,Agent_20,9460077567,House,Tarapur,2024-02-07,F,F,F,T,T,T,T,T,T,F,F,T
RSP29286,A012,Agent_12,9438597923,Shop,Tarapur,2024-01-22,T,T,T,F,T,T,F,T,T,F,F,T
RSP29287,A018,Agent_18,9957276324,House,Tarapur,2024-03-02,F,F,T,F,T,T,F,T,T,T,T,F
RSP29288,A019,Agent_19,9671942978,House,Tarapur,2024-03-01,T,F,F,F,T,T,T,T,T,F,T,T
RSP29289,A002,Agent_2,9160299771,House,Tarapur,2024-01-30,T,T,F,F,T,T,F,T,F,T,T,T
RSP29290,A016,Agent_16,9306492347,Shop,Tarapur,2024-02-08,F,T,T,T,F,F,F,F,F,F,T,T
RSP29291,A022,Agent_22,9633782999,Shop,Tarapur,2024-01-19,F,T,T,T,T,T,F,F,F,F,F,T
RSP29292,A005,Agent_5,9250663588,Shop,Tarapur,2024-03-16,T,T,T,T,F,T,F,T,F,T,F,T
RSP29293,A013,Agent_13,9166274795,Shop,Tarapur,2024-03-02,F,T,T,T,T,F,T,T,T,F,T,F
RSP29294,A001,Agent_1,9705447876,House,Tarapur,2024-02-01,T,T,T,F,F,F,F,T,T,T,F,F
RSP29295,A017,Agent_17,9847261549,Shop,Tarapur,2024-03-13,T,T,T,T,T,F,F,T,F,T,F,F
RSP29296,A016,Agent_16,9952097754,House,Tarapur,2024-02-03,F,F,F,F,T,F,F,F,T,F,T,F
RSP29297,A013,Agent_13,9442422557,College,Tarapur,2024-03-09,F,T,T,T,T,T,F,F,F,T,F,T
RSP29298,A023,Agent_23,9752763860,Shop,Tarapur,2024-01-08,T,T,F,F,F,T,F,T,T,F,T,F
RSP29299,A014,Agent_14,9325644539,House,Tarapur,2024-03-07,T,F,T,T,T,T,F,F,F,F,F,F
RSP29300,A016,Agent_16,9216775899,Shop,Tarapur,2024-02-12,T,F,T,T,T,F,T,T,F,F,T,T
RSP29301,A013,Agent_13,9193926962,House,Tarapur,2024-02-26,F,T,F,T,T,T,F,F,F,T,F,T
RSP29302,A007,Agent_7,9836172169,College,Tarapur,2024-02-14,F,T,F,F,T,T,F,T,T,F,F,T
RSP29303,A019,Agent_19,9178070584,House,Tarapur,2024-03-28,T,F,T,T,F,T,F,T,T,F,T,T
RSP29304,A003,Agent_3,9252087813,House,Tarapur,2024-01-29,T,T,T,F,F,F,T,T,T,T,T,T
RSP29305,A001,Agent_1,9790016092,College,Tarapur,2024-01-06,F,F,F,F,T,T,F,T,T,F,T,T
RSP29306,A007,Agent_7,9304208356,School,Tarapur,2024-01-26,T,T,T,T,F,T,T,F,T,F,F,F
RSP29307,A003,Agent_3,9471663918,Shop,Tarapur,2024-03-11,T,T,F,F,F,T,F,T,T,T,T,T
RSP29308,A019,Agent_19,9384199207,House,Tarapur,2024-03-16,T,T,T,F,F,T,F,T,F,F,F,F
RSP29309,A023,Agent_23,9654858886,Shop,Tarapur,2024-01-13,T,T,F,T,F,T,T,T,F,F,F,T
RSP29310,A022,Agent_22,9598117056,House,Tarapur,2024-03-16,T,T,T,F,T,T,F,F,T,T,T,T
RSP29311,A013,Agent_13,9741576173,House,Tarapur,2024-02-17,F,F,T,F,T,T,F,T,F,T,T,T
RSP29312,A024,Agent_24,9835923762,House,Tarapur,2024-01-28,F,F,T,T,T,F,F,T,F,F,F,T
RSP29313,A025,Agent_25,9528281923,House,Tarapur,2024-02-01,T,F,T,F,T,T,T,T,T,T,T,T
RSP29314,A008,Agent_8,9448627313,House,Tarapur,2024-03-13,T,F,F,F,T,T,F,F,T,F,F,T
RSP29315,A020,Agent_20,9574665640,House,Tarapur,2024-03-26,T,T,F,T,T,T,T,F,F,T,F,T
RSP29316,A005,Agent_5,9192501635,House,Tarapur,2024-03-11,T,F,T,T,T,T,T,T,T,T,F,T
RSP29317,A003,Agent_3,9996589602,House,Tarapur,2024-03-18,F,T,T,F,T,F,F,T,F,F,T,F
RSP29318,A003,Agent_3,9588920721,House,Tarapur,2024-03-10,T,T,T,F,T,T,T,F,T,T,T,F
RSP29319,A001,Agent_1,9600305533,Shop,Tarapur,2024-03-04,F,T,F,T,T,T,T,T,F,F,T,F
RSP29320,A016,Agent_16,9956907713,House,Tarapur,2024-03-04,T,T,F,F,F,T,F,T,F,F,T,T
RSP29321,A003,Agent_3,9749614860,House,Tarapur,2024-01-28,F,T,T,F,T,T,F,F,T,F,F,T
RSP29322,A011,Agent_11,9204642687,House,Tarapur,2024-03-26,T,T,T,T,T,F,F,T,T,F,F,F
RSP29323,A010,Agent_10,9387183314,House,Tarapur,2024-03-22,F,F,F,T,T,T,T,T,F,T,T,T
RSP29324,A001,Agent_1,9655426489,Shop,Tarapur,2024-02-10,T,T,T,F,F,F,F,F,T,F,T,T
RSP29325,A024,Agent_24,9756334978,Shop,Tarapur,2024-03-08,F,T,F,T,T,F,T,F,T,T,T,T
RSP29326,A010,Agent_10,9274923167,Shop,Tarapur,2024-01-07,T,T,F,T,F,T,F,T,F,F,T,F
RSP29327,A024,Agent_24,9169795596,House,Tarapur,2024-03-27,F,T,T,T,T,T,T,T,T,F,F,F
RSP29328,A017,Agent_17,9681770301,House,Tarapur,2024-03-08,F,F,T,T,F,T,F,F,T,T,F,T
RSP29329,A004,Agent_4,9900654227,Shop,Tarapur,2024-03-10,F,F,T,T,F,F,F,T,T,T,T,F
RSP29330,A002,Agent_2,9466671433,House,Tarapur,2024-03-02,T,T,T,F,T,F,T,F,T,T,F,T
RSP29331,A006,Agent_6,9413332552,House,Tarapur,2024-01-09,F,T,T,F,T,T,T,T,F,T,T,F
RSP29332,A018,Agent_18,9934694874,House,Tarapur,2024-02-22,F,F,T,F,T,F,T,T,T,T,T,T
RSP29333,A013,Agent_13,9275415442,House,Tarapur,2024-01-16,F,F,T,T,T,T,F,T,T,F,T,T
RSP29334,A010,Agent_10,9462836407,College,Tarapur,2024-02-02,T,F,T,T,T,F,T,F,F,T,F,T
RSP29335,A017,Agent_17,9530720138,Shop,Tarapur,2024-02-10,F,T,T,T,T,F,T,T,T,F,F,F
RSP29336,A025,Agent_25,9719169376,College,Tarapur,2024-01-22,F,T,T,T,F,F,F,T,T,F,T,T
RSP29337,A009,Agent_9,9970987932,House,Tarapur,2024-01-08,F,T,T,F,T,F,F,T,F,T,F,T
RSP29338,A024,Agent_24,9902573346,Shop,Tarapur,2024-01-28,T,T,F,T,T,F,F,T,T,T,T,F
RSP29339,A010,Agent_10,9519263669,Shop,Tarapur,2024-01-22,T,T,T,F,T,F,T,T,F,F,F,F
RSP29340,A003,Agent_3,9745167601,Shop,Tarapur,2024-03-24,T,T,T,F,T,F,T,F,F,T,T,F
RSP29341,A004,Agent_4,9704013555,House,Tarapur,2024-02-18,T,F,F,F,F,F,F,F,T,T,F,T
RSP29342,A018,Agent_18,9273941405,House,Tarapur,2024-03-07,F,T,F,F,T,F,T,T,T,F,F,T
RSP29343,A003,Agent_3,9923201979,Shop,Tarapur,2024-01-29,T,T,T,F,T,T,T,T,T,F,F,F
RSP29344,A012,Agent_12,9310336177,House,Tarapur,2024-03-13,T,T,F,T,T,T,T,T,F,T,F,T
RSP29345,A021,Agent_21,9737366012,House,Tarapur,2024-01-29,F,T,F,T,T,T,F,T,F,F,F,F
RSP29346,A007,Agent_7,9966067224,Shop,Tarapur,2024-01-09,F,T,F,F,T,T,F,F,T,T,F,F
RSP29347,A004,Agent_4,9128129506,House,Tarapur,2024-01-30,T,T,F,T,F,T,F,T,T,T,T,F
RSP29348,A023,Agent_23,9740844393,House,Tarapur,2024-01-26,T,T,T,F,T,F,F,T,T,F,F,T
RSP29349,A023,Agent_23,9556657229,House,Tarapur,2024-02-07,T,F,F,T,T,T,T,F,F,T,T,F
RSP29350,A021,Agent_21,9822132503,College,Tarapur,2024-02-25,T,F,T,T,F,F,F,T,F,F,F,T
RSP29351,A005,Agent_5,9973461302,Shop,Tarapur,2024-02-01,T,T,T,F,F,T,F,T,F,F,F,T
RSP29352,A008,Agent_8,9272218565,House,Tarapur,2024-03-10,T,T,F,F,F,T,F,T,T,T,F,T
RSP29353,A025,Agent_25,9381594505,House,Tarapur,2024-03-09,T,T,F,F,T,F,T,T,F,T,F,T
RSP29354,A007,Agent_7,9871323393,Shop,Tarapur,2024-02-24,F,T,F,T,T,T,F,T,T,T,T,F
RSP29355,A003,Agent_3,9695826114,House,Tarapur,2024-01-30,T,T,T,T,T,T,T,T,F,F,T,T
RSP29356,A019,Agent_19,9907949452,House,Tarapur,2024-01-26,T,T,T,T,T,T,T,F,T,T,F,F
RSP29357,A023,Agent_23,9245750192,College,Tarapur,2024-02-21,F,T,T,F,T,F,F,F,F,T,T,T
RSP29358,A023,Agent_23,9642043365,House,Tarapur,2024-03-08,T,T,F,T,T,F,F,T,T,T,T,F
RSP29359,A007,Agent_7,9408791371,House,Tarapur,2024-03-08,F,F,T,T,T,F,T,T,T,F,T,F
RSP29360,A010,Agent_10,9586617025,House,Tarapur,2024-02-23,T,T,F,F,T,F,F,T,T,F,F,F
RSP29361,A007,Agent_7,9959835947,House,Tarapur,2024-01-23,T,T,F,T,T,T,F,T,T,T,T,F
RSP29362,A023,Agent_23,9688940825,College,Tarapur,2024-02-29,T,T,T,T,T,T,T,T,T,F,F,T
RSP29363,A009,Agent_9,9997575142,House,Tarapur,2024-03-20,T,T,F,T,F,F,F,F,F,F,F,T
RSP29364,A006,Agent_6,9247511238,Shop,Tarapur,2024-03-01,T,T,F,F,F,T,T,F,T,F,T,T
RSP29365,A024,Agent_24,9106439148,Shop,Tarapur,2024-03-11,T,F,F,F,T,F,F,F,F,F,T,T
RSP29366,A024,Agent_24,9846413099,School,Tarapur,2024-02-25,T,T,T,T,T,F,F,F,F,T,T,F
RSP29367,A014,Agent_14,9150449326,House,Tarapur,2024-03-23,T,F,T,F,T,T,F,T,F,F,F,T
RSP29368,A013,Agent_13,9892110811,College,Tarapur,2024-01-19,T,T,F,F,T,T,T,T,T,F,F,T
RSP29369,A006,Agent_6,9454124642,Shop,Tarapur,2024-03-19,T,T,T,F,F,F,F,F,F,F,F,T
RSP29370,A003,Agent_3,9887600290,House,Tarapur,2024-03-02,F,T,T,F,T,F,F,F,T,T,F,T
RSP29371,A011,Agent_11,9861740557,House,Tarapur,2024-03-01,T,T,T,T,F,T,T,T,F,T,F,T
RSP29372,A024,Agent_24,9324514694,House,Tarapur,2024-01-24,F,T,F,T,F,F,T,T,T,T,T,F
RSP29373,A014,Agent_14,9654668028,College,Tarapur,2024-02-10,T,T,T,T,F,T,T,F,F,F,T,T
RSP29374,A005,Agent_5,9328872545,House,Tarapur,2024-03-17,T,T,T,F,F,T,F,T,F,F,T,F
RSP29375,A024,Agent_24,9535566604,House,Tarapur,2024-02-25,F,T,F,F,T,T,F,T,F,F,F,F
RSP29376,A021,Agent_21,9594791941,House,Tarapur,2024-03-05,F,F,F,T,T,T,F,T,T,F,F,F
RSP29377,A014,Agent_14,9776639643,House,Tarapur,2024-02-24,F,F,T,F,F,T,T,T,F,T,T,F
RSP29378,A008,Agent_8,9522002090,Shop,Tarapur,2024-03-23,T,T,T,T,T,T,F,T,F,T,F,T
RSP29379,A016,Agent_16,9160794670,College,Tarapur,2024-03-11,T,T,F,T,T,T,F,T,T,F,F,F
RSP29380,A024,Agent_24,9896013875,House,Tarapur,2024-02-29,F,T,F,F,T,F,F,T,F,T,F,T
RSP29381,A008,Agent_8,9832967429,House,Tarapur,2024-03-30,T,T,T,F,F,T,T,T,F,T,T,T
RSP29382,A004,Agent_4,9103399700,House,Tarapur,2024-01-21,F,T,T,F,T,F,F,F,F,F,F,T
RSP29383,A003,Agent_3,9950425366,Shop,Tarapur,2024-01-26,T,F,T,F,F,T,T,T,T,F,T,T
RSP29384,A016,Agent_16,9968094215,Shop,Tarapur,2024-01-15,T,F,T,F,T,T,F,T,T,T,F,T
RSP29385,A022,Agent_22,9230330898,House,Tarapur,2024-01-08,F,T,T,F,T,T,F,T,T,T,T,F
RSP29386,A021,Agent_21,9100133787,House,Tarapur,2024-03-21,T,T,F,F,T,T,F,F,T,F,F,F
RSP29387,A007,Agent_7,9171766322,Shop,Tarapur,2024-02-25,F,T,T,T,F,T,T,T,F,T,F,F
RSP29388,A009,Agent_9,9708685315,Shop,Tarapur,2024-03-15,F,F,T,F,T,T,F,T,F,T,F,F
RSP29389,A006,Agent_6,9131187113,House,Tarapur,2024-02-29,T,T,T,F,T,T,F,T,F,T,F,T
RSP29390,A011,Agent_11,9927609102,House,Tarapur,2024-02-08,F,F,T,F,T,F,T,F,T,F,T,T
RSP29391,A023,Agent_23,9246116025,House,Tarapur,2024-02-18,T,T,T,T,F,T,T,T,T,T,T,F
RSP29392,A003,Agent_3,9209870324,Shop,Tarapur,2024-01-24,F,T,T,F,T,T,F,F,F,T,F,F
RSP29393,A011,Agent_11,9781762721,Shop,Tarapur,2024-02-27,T,T,F,F,T,T,F,F,F,F,F,T
RSP29394,A013,Agent_13,9718043857,House,Tarapur,2024-03-07,F,F,T,F,F,F,F,T,F,T,F,F
RSP29395,A012,Agent_12,9220423791,Shop,Tarapur,2024-03-26,F,F,T,F,F,T,T,F,F,F,T,T
RSP29396,A004,Agent_4,9318137206,House,Tarapur,2024-02-16,F,F,T,T,T,F,T,T,F,F,F,T
RSP29397,A015,Agent_15,9772377515,College,Tarapur,2024-03-07,T,F,T,T,T,T,F,T,F,T,F,F
RSP29398,A006,Agent_6,9818024556,House,Tarapur,2024-02-23,F,F,F,F,T,F,T,F,F,T,T,F
RSP29399,A008,Agent_8,9825297403,School,Tarapur,2024-01-20,T,F,F,T,T,T,F,T,T,F,F,F
RSP29400,A023,Agent_23,9321063685,House,Tarapur,2024-03-09,F,F,F,F,T,F,F,T,T,T,T,T
RSP29401,A024,Agent_24,9834436285,House,Tarapur,2024-03-29,T,T,T,F,T,T,T,T,F,F,F,F
RSP29402,A024,Agent_24,9346933395,Shop,Tarapur,2024-02-10,T,T,T,T,T,T,T,F,F,T,F,T
RSP29403,A007,Agent_7,9452901902,Shop,Tarapur,2024-03-14,F,T,T,F,F,T,F,F,F,F,F,F
RSP29404,A002,Agent_2,9272088274,House,Tarapur,2024-01-15,T,T,T,F,F,F,T,T,F,F,F,T
RSP29405,A010,Agent_10,9363159394,House,Tarapur,2024-03-03,T,F,T,T,T,T,F,T,F,F,T,T
RSP29406,A001,Agent_1,9101856451,House,Tarapur,2024-02-04,T,T,T,F,T,F,T,T,T,F,T,F
RSP29407,A005,Agent_5,9910637006,House,Tarapur,2024-02-14,T,T,F,T,F,T,F,T,T,T,F,F
RSP29408,A014,Agent_14,9217705992,House,Tarapur,2024-01-15,F,T,F,T,T,T,T,T,F,T,T,F
RSP29409,A012,Agent_12,9944272987,House,Tarapur,2024-01-14,T,T,T,T,T,F,F,T,T,F,F,T
RSP29410,A013,Agent_13,9905315810,House,Tarapur,2024-03-12,T,T,F,T,F,T,F,T,F,T,T,T
RSP29411,A015,Agent_15,9189056124,House,Tarapur,2024-01-12,T,T,T,T,T,F,T,T,T,T,F,F
RSP29412,A017,Agent_17,9337049333,House,Tarapur,2024-03-22,T,T,T,T,T,T,T,T,T,F,F,T
RSP29413,A023,Agent_23,9242441645,Shop,Tarapur,2024-01-12,T,T,F,F,F,T,F,F,T,T,F,F
RSP29414,A002,Agent_2,9216481835,College,Tarapur,2024-01-26,T,T,T,T,F,T,F,T,T,T,F,F
RSP29415,A025,Agent_25,9979657234,House,Tarapur,2024-01-24,T,T,F,F,T,T,T,T,F,T,T,F
RSP29416,A002,Agent_2,9182421704,College,Tarapur,2024-01-28,T,T,T,T,F,T,F,T,F,F,T,T
RSP29417,A018,Agent_18,9294606110,House,Tarapur,2024-02-13,T,T,T,F,F,T,T,T,F,F,T,F
RSP29418,A005,Agent_5,9371962294,House,Tarapur,2024-01-17,F,T,T,T,T,T,T,T,T,T,T,T
RSP29419,A015,Agent_15,9578023799,College,Tarapur,2024-01-01,F,T,F,F,T,F,F,T,T,T,F,F
RSP29420,A001,Agent_1,9562745599,Shop,Tarapur,2024-01-10,F,F,T,F,T,F,F,T,F,F,F,T
RSP29421,A015,Agent_15,9461960602,House,Tarapur,2024-01-11,T,T,T,T,T,T,F,F,F,F,T,T
RSP29422,A007,Agent_7,9910811816,College,Tarapur,2024-02-15,F,F,F,F,T,F,F,T,T,T,T,F
RSP29423,A006,Agent_6,9314878335,House,Tarapur,2024-01-20,F,T,T,F,T,T,F,T,T,F,F,T
RSP29424,A004,Agent_4,9597952620,Shop,Tarapur,2024-01-26,T,T,F,F,F,T,F,F,F,T,F,T
RSP29425,A013,Agent_13,9722393601,College,Tarapur,2024-01-02,F,T,T,T,T,F,T,T,F,F,T,F
RSP29426,A023,Agent_23,9617185265,House,Tarapur,2024-02-16,F,F,F,F,T,T,F,F,F,T,F,T
RSP29427,A002,Agent_2,9808857595,House,Tarapur,2024-01-15,T,T,T,F,T,F,F,T,F,F,T,F
RSP29428,A001,Agent_1,9979842505,House,Tarapur,2024-03-01,T,T,F,T,F,T,F,T,T,F,F,F
RSP29429,A020,Agent_20,9690205605,Shop,Tarapur,2024-01-15,F,F,F,F,T,T,F,T,F,F,F,F
RSP29430,A024,Agent_24,9802330037,Shop,Tarapur,2024-02-05,F,T,T,F,F,F,T,T,T,T,T,F
RSP29431,A017,Agent_17,9841218602,House,Tarapur,2024-03-20,T,T,F,T,F,F,F,T,F,F,F,F
RSP29432,A022,Agent_22,9636652344,House,Tarapur,2024-03-14,T,F,T,F,T,T,F,F,F,T,T,T
RSP29433,A007,Agent_7,9395733531,House,Tarapur,2024-02-07,T,T,F,F,T,F,T,T,F,F,T,F
RSP29434,A005,Agent_5,9935625706,Shop,Tarapur,2024-02-26,F,F,T,F,F,T,T,T,F,T,T,T
RSP29435,A006,Agent_6,9321963728,School,Tarapur,2024-03-17,F,T,T,T,F,T,T,F,F,T,T,F
RSP29436,A013,Agent_13,9215784870,House,Tarapur,2024-03-06,T,T,T,F,T,T,F,F,F,F,T,T
RSP29437,A008,Agent_8,9553059096,House,Tarapur,2024-03-28,F,F,T,F,T,F,T,T,T,F,F,F
RSP29438,A001,Agent_1,9515126589,House,Tarapur,2024-02-28,T,T,F,T,T,T,T,T,F,T,T,T
RSP29439,A018,Agent_18,9520058549,House,Tarapur,2024-03-20,F,F,F,F,T,F,T,F,F,T,F,T
RSP29440,A022,Agent_22,9318336830,House,Tarapur,2024-03-03,F,F,F,T,T,F,F,T,F,T,F,T
RSP29441,A010,Agent_10,9820849480,House,Tarapur,2024-01-22,T,T,T,F,F,F,T,T,F,F,T,F
RSP29442,A023,Agent_23,9675601627,House,Tarapur,2024-01-23,T,T,F,T,F,T,F,T,F,T,T,F
