response_id,agent_id,agent_name,mobile_no,category,location,survey_date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12
RSP34984,A025,Agent_25,9247175427,House,Kelva,2024-01-29,T,T,T,F,T,F,T,T,T,T,T,T
RSP34985,A009,Agent_9,9504067768,Shop,Kelva,2024-02-02,T,F,F,F,T,T,F,T,F,F,T,F
RSP34986,A025,Agent_25,9465180523,School,Kelva,2024-02-09,F,T,T,F,T,T,T,T,T,T,T,T
RSP34987,A015,Agent_15,9234278588,House,Kelva,2024-01-05,F,F,F,F,T,T,F,T,T,T,F,F
RSP34988,A024,Agent_24,9465008746,House,Kelva,2024-02-04,T,T,F,T,T,T,F,T,F,T,T,T
RSP34989,A011,Agent_11,9305005177,House,Kelva,2024-03-07,T,T,T,F,T,T,F,T,F,F,F,T
RSP34990,A019,Agent_19,9471980237,House,Kelva,2024-01-10,F,F,T,T,T,T,T,T,T,T,T,T
RSP34991,A025,Agent_25,9852971923,House,Kelva,2024-01-10,T,T,F,T,T,F,F,T,T,F,T,T
RSP34992,A022,Agent_22,9576904267,House,Kelva,2024-03-18,F,T,T,T,T,F,T,T,T,T,F,F
RSP34993,A024,Agent_24,9182194841,Shop,Kelva,2024-03-25,T,T,T,F,T,T,T,T,T,F,T,F
RSP34994,A018,Agent_18,9571185124,Shop,Kelva,2024-03-06,T,T,F,T,T,F,T,T,T,F,F,F
RSP34995,A018,Agent_18,9482721235,Shop,Kelva,2024-01-26,F,F,F,T,F,F,F,T,F,F,T,F
RSP34996,A006,Agent_6,9872952813,Shop,Kelva,2024-01-27,T,T,T,T,T,F,F,T,T,T,T,F
RSP34997,A017,Agent_17,9341026230,House,Kelva,2024-03-15,F,T,F,T,T,F,F,T,T,T,F,F
RSP34998,A012,Agent_12,9159361874,House,Kelva,2024-03-16,F,F,T,T,T,T,T,T,T,T,T,T
RSP34999,A025,Agent_25,9306639492,House,Kelva,2024-02-15,F,F,F,T,T,T,F,F,F,T,F,T
RSP35000,A001,Agent_1,9376074563,House,Kelva,2024-03-20,T,F,F,T,F,T,F,T,T,T,F,T
RSP35001,A025,Agent_25,9719828235,College,Kelva,2024-02-07,T,T,F,T,F,F,F,T,F,F,T,T
RSP35002,A009,Agent_9,9589933966,College,Kelva,2024-01-21,T,T,F,T,T,T,T,T,F,F,F,T
RSP35003,A011,Agent_11,9376296201,House,Kelva,2024-01-22,T,T,T,F,T,T,F,T,F,F,T,T
RSP35004,A017,Agent_17,9911022273,College,Kelva,2024-03-23,F,T,F,F,T,T,F,T,T,T,T,T
RSP35005,A019,Agent_19,9795839118,House,Kelva,2024-02-19,T,T,T,F,T,F,T,F,F,F,F,T
RSP35006,A010,Agent_10,9649537862,House,Kelva,2024-01-08,F,T,T,T,F,F,F,T,F,F,T,F
RSP35007,A009,Agent_9,9844265256,House,Kelva,2024-02-08,F,T,F,F,T,T,F,F,F,T,T,T
RSP35008,A017,Agent_17,9789092389,House,Kelva,2024-03-07,T,T,T,T,T,T,F,T,F,T,T,F
RSP35009,A010,Agent_10,9644286851,Shop,Kelva,2024-03-22,T,T,T,T,F,T,F,T,T,F,T,T
RSP35010,A021,Agent_21,9401122546,House,Kelva,2024-01-03,T,T,T,T,F,T,F,T,F,F,F,F
RSP35011,A007,Agent_7,9529604641,House,Kelva,2024-02-29,T,T,T,T,T,T,T,T,T,T,T,F
RSP35012,A022,Agent_22,9899622675,College,Kelva,2024-02-17,T,T,F,F,T,T,T,T,F,F,F,T
RSP35013,A022,Agent_22,9565831688,House,Kelva,2024-03-27,T,F,T,T,T,F,F,T,F,F,T,T
RSP35014,A024,Agent_24,9702232027,College,Kelva,2024-01-01,F,T,F,F,T,T,T,T,F,F,T,T
RSP35015,A004,Agent_4,9589215008,House,Kelva,2024-03-30,T,F,F,F,T,F,T,T,T,T,T,F
RSP35016,A015,Agent_15,9702618879,House,Kelva,2024-02-26,T,T,F,T,T,T,F,T,F,T,F,T
RSP35017,A017,Agent_17,9166996808,Shop,Kelva,2024-01-19,F,T,T,T,T,T,F,T,T,T,T,F
RSP35018,A002,Agent_2,9654251163,House,Kelva,2024-03-22,F,T,F,T,T,F,F,T,T,T,F,F
RSP35019,A016,Agent_16,9472929393,College,Kelva,2024-03-18,T,T,F,F,T,T,F,T,F,T,F,F
RSP35020,A020,Agent_20,9110334015,House,Kelva,2024-03-18,T,T,F,T,T,F,F,T,T,F,T,T
RSP35021,A024,Agent_24,9695532445,House,Kelva,2024-01-02,F,T,T,F,T,T,T,T,T,T,T,F
RSP35022,A016,Agent_16,9245300894,Shop,Kelva,2024-01-10,F,F,F,F,T,T,F,T,F,T,F,T
RSP35023,A025,Agent_25,9706603313,College,Kelva,2024-02-08,F,F,F,T,F,T,T,F,F,T,T,T
RSP35024,A018,Agent_18,9532371571,House,Kelva,2024-03-16,T,T,T,F,T,T,T,T,T,T,F,F
RSP35025,A004,Agent_4,9874342858,House,Kelva,2024-02-29,T,F,F,F,T,T,F,T,T,F,T,F
RSP35026,A006,Agent_6,9206046866,House,Kelva,2024-01-16,T,T,F,F,T,F,T,T,T,T,T,T
RSP35027,A019,Agent_19,9516096530,House,Kelva,2024-02-12,T,T,T,F,T,T,T,T,F,T,T,F
RSP35028,A009,Agent_9,9678645119,House,Kelva,2024-01-03,T,F,T,T,F,F,F,T,T,T,T,F
RSP35029,A025,Agent_25,9217672290,House,Kelva,2024-01-28,F,F,F,F,F,F,F,F,F,F,F,T
RSP35030,A004,Agent_4,9742046671,House,Kelva,2024-02-17,F,F,T,T,F,T,T,F,F,T,T,T
RSP35031,A010,Agent_10,9467796114,House,Kelva,2024-03-22,F,F,T,F,T,F,F,T,F,T,F,F
RSP35032,A010,Agent_10,9564758015,House,Kelva,2024-03-08,F,T,T,F,T,F,F,T,F,F,T,F
RSP35033,A012,Agent_12,9953138375,Shop,Kelva,2024-01-11,T,F,T,F,T,T,F,T,F,T,T,T
RSP35034,A012,Agent_12,9725515448,House,Kelva,2024-01-06,T,T,F,T,T,F,T,T,T,T,T,F
RSP35035,A002,Agent_2,9580746424,House,Kelva,2024-03-04,T,T,T,F,F,F,F,F,T,F,F,F
RSP35036,A004,Agent_4,9652530125,House,Kelva,2024-02-05,F,T,T,T,F,T,T,T,T,F,T,F
RSP35037,A016,Agent_16,9689694775,House,Kelva,2024-01-02,T,T,T,F,F,F,T,T,T,T,F,T
RSP35038,A017,Agent_17,9567255501,House,Kelva,2024-02-10,T,F,T,T,T,T,T,T,T,F,T,T
RSP35039,A017,Agent_17,9172451233,House,Kelva,2024-01-20,T,T,T,F,T,T,T,T,T,T,T,T
RSP35040,A002,Agent_2,9942136009,College,Kelva,2024-03-05,F,T,F,F,T,T,F,T,T,F,T,T
RSP35041,A024,Agent_24,9729364619,College,Kelva,2024-01-21,F,T,F,F,T,T,F,T,F,F,F,F
RSP35042,A018,Agent_18,9238805967,House,Kelva,2024-02-15,F,T,T,F,F,F,T,T,T,T,F,T
RSP35043,A010,Agent_10,9238075580,House,Kelva,2024-02-25,T,F,T,T,T,T,F,F,F,F,F,T
RSP35044,A014,Agent_14,9783725803,Shop,Kelva,2024-02-18,T,F,F,F,T,T,F,F,T,F,F,T
RSP35045,A015,Agent_15,9348926420,School,Kelva,2024-01-16,T,T,F,F,T,F,T,F,F,F,T,T
RSP35046,A006,Agent_6,9491430879,Shop,Kelva,2024-02-06,T,T,F,F,T,T,F,T,T,F,T,T
RSP35047,A009,Agent_9,9507097622,Shop,Kelva,2024-03-01,F,T,T,F,T,T,F,T,T,F,F,F
RSP35048,A020,Agent_20,9200654856,Shop,Kelva,2024-03-16,T,F,T,T,T,F,F,F,F,F,F,T
RSP35049,A021,Agent_21,9141316365,Shop,Kelva,2024-03-27,T,T,T,T,T,F,F,T,T,F,F,F
RSP35050,A005,Agent_5,9868920810,College,Kelva,2024-02-23,T,T,F,F,T,F,T,T,F,T,T,T
RSP35051,A019,Agent_19,9815819523,House,Kelva,2024-03-19,T,F,F,T,T,F,F,T,T,F,F,T
RSP35052,A022,Agent_22,9553017638,House,Kelva,2024-01-28,T,T,F,F,F,T,T,T,F,T,F,F
RSP35053,A001,Agent_1,9531154081,House,Kelva,2024-01-11,T,T,T,F,T,T,T,T,T,F,F,T
RSP35054,A013,Agent_13,9276722111,House,Kelva,2024-02-28,T,T,T,F,T,T,T,T,T,T,T,T
RSP35055,A001,Agent_1,9280814461,House,Kelva,2024-03-19,T,T,T,T,F,T,F,T,F,T,F,T
RSP35056,A003,Agent_3,9619612864,Shop,Kelva,2024-01-12,T,T,T,F,T,T,T,T,T,T,T,F
RSP35057,A015,Agent_15,9731237159,Shop,Kelva,2024-02-13,T,F,T,T,T,F,T,T,F,F,F,T
RSP35058,A025,Agent_25,9360642039,Shop,Kelva,2024-01-06,F,T,F,F,T,F,F,T,T,T,F,T
RSP35059,A015,Agent_15,9139582156,House,Kelva,2024-01-21,F,T,T,T,T,T,F,F,T,F,F,T
RSP35060,A021,Agent_21,9844314311,House,Kelva,2024-03-27,F,T,F,T,T,T,F,T,F,T,F,T
RSP35061,A004,Agent_4,9553275117,House,Kelva,2024-02-16,T,T,F,F,T,T,T,T,T,T,T,T
RSP35062,A009,Agent_9,9235051027,House,Kelva,2024-01-29,F,T,F,F,T,F,T,F,T,F,T,F
RSP35063,A012,Agent_12,9797163707,Shop,Kelva,2024-01-10,T,F,T,F,F,T,T,T,T,T,F,T
RSP35064,A003,Agent_3,9939675136,College,Kelva,2024-01-29,T,T,F,F,F,T,T,T,F,F,T,T
RSP35065,A015,Agent_15,9233501062,College,Kelva,2024-02-24,T,F,T,T,T,F,F,T,T,T,F,T
RSP35066,A013,Agent_13,9418159897,House,Kelva,2024-03-25,T,T,T,F,T,T,F,F,T,T,T,T
RSP35067,A015,Agent_15,9514069567,School,Kelva,2024-02-18,F,T,F,F,T,F,F,F,T,F,T,T
RSP35068,A002,Agent_2,9762345030,College,Kelva,2024-01-30,T,F,T,T,T,F,F,T,T,T,T,F
RSP35069,A019,Agent_19,9161049649,House,Kelva,2024-03-04,T,F,T,T,F,F,F,F,T,T,T,T
RSP35070,A003,Agent_3,9974654581,School,Kelva,2024-02-22,T,F,T,F,F,T,T,T,T,F,T,F
RSP35071,A017,Agent_17,9847296087,Shop,Kelva,2024-01-21,T,T,F,F,F,T,T,T,F,F,F,T
RSP35072,A014,Agent_14,9630116646,Shop,Kelva,2024-03-04,F,T,F,T,T,T,F,F,F,T,T,F
RSP35073,A013,Agent_13,9832253484,House,Kelva,2024-03-11,T,F,T,F,F,T,F,F,T,F,T,T
RSP35074,A024,Agent_24,9548978036,House,Kelva,2024-03-27,T,T,T,F,F,T,T,F,T,T,F,T
RSP35075,A025,Agent_25,9306691332,College,Kelva,2024-02-13,T,T,F,T,T,T,F,T,T,T,T,F
RSP35076,A017,Agent_17,9665085181,House,Kelva,2024-02-12,F,F,F,T,F,T,F,T,T,T,T,T
RSP35077,A014,Agent_14,9574804351,House,Kelva,2024-03-09,F,T,T,F,T,T,T,F,F,T,T,T
RSP35078,A018,Agent_18,9725865411,House,Kelva,2024-01-18,F,F,T,T,T,T,F,T,T,T,T,T
RSP35079,A004,Agent_4,9759350496,House,Kelva,2024-02-23,F,F,F,F,F,T,F,T,F,F,T,F
RSP35080,A018,Agent_18,9918814797,House,Kelva,2024-01-04,F,F,F,T,T,T,T,F,F,T,F,T
RSP35081,A003,Agent_3,9926320321,House,Kelva,2024-02-13,T,F,T,T,T,F,F,T,F,T,T,T
RSP35082,A008,Agent_8,9396847791,House,Kelva,2024-03-02,F,T,T,F,F,T,T,T,T,F,F,F
RSP35083,A017,Agent_17,9998225704,House,Kelva,2024-02-21,F,T,T,T,T,T,F,T,F,F,F,T
RSP35084,A023,Agent_23,9649869027,House,Kelva,2024-03-01,T,T,T,T,T,T,F,T,T,T,F,T
RSP35085,A010,Agent_10,9278964945,House,Kelva,2024-01-22,T,T,T,T,T,T,F,T,F,F,T,T
RSP35086,A021,Agent_21,9192495522,House,Kelva,2024-02-28,F,T,F,F,F,T,T,T,F,F,T,F
RSP35087,A009,Agent_9,9623515737,Shop,Kelva,2024-02-26,T,F,T,F,F,T,F,T,T,F,T,T
RSP35088,A020,Agent_20,9575680640,House,Kelva,2024-02-10,T,T,F,F,F,T,F,F,F,T,T,T
RSP35089,A010,Agent_10,9934510721,Shop,Kelva,2024-03-07,F,T,T,F,T,T,T,F,T,F,F,T
RSP35090,A002,Agent_2,9483926304,House,Kelva,2024-01-10,F,T,T,T,T,T,F,F,T,F,T,F
RSP35091,A006,Agent_6,9226206411,College,Kelva,2024-03-05,F,T,F,T,T,T,F,T,T,T,T,F
RSP35092,A020,Agent_20,9540424185,House,Kelva,2024-01-17,T,T,T,T,T,T,F,T,T,F,F,T
RSP35093,A011,Agent_11,9283546073,House,Kelva,2024-01-10,T,F,F,F,T,F,T,T,F,F,T,F
RSP35094,A018,Agent_18,9432152005,School,Kelva,2024-03-28,T,F,T,F,T,T,F,T,F,F,F,F
RSP35095,A025,Agent_25,9162881092,House,Kelva,2024-02-05,F,T,T,F,T,T,F,T,T,F,T,T
RSP35096,A002,Agent_2,9771727818,House,Kelva,2024-03-10,T,T,F,F,T,T,F,F,T,T,F,T
RSP35097,A016,Agent_16,9768554946,Shop,Kelva,2024-02-11,T,T,T,F,F,T,T,T,F,F,F,T
RSP35098,A023,Agent_23,9457590406,House,Kelva,2024-02-13,T,T,F,T,F,T,F,T,F,T,T,T
RSP35099,A018,Agent_18,9782631118,House,Kelva,2024-03-18,T,T,F,T,T,F,T,F,T,T,F,T
RSP35100,A003,Agent_3,9414954436,House,Kelva,2024-02-02,F,F,T,F,T,T,F,T,F,F,T,T
RSP35101,A014,Agent_14,9966008521,House,Kelva,2024-03-28,F,T,F,F,T,T,F,F,T,F,T,T
RSP35102,A004,Agent_4,9584153124,House,Kelva,2024-02-05,T,T,T,T,T,F,T,T,T,T,T,F
RSP35103,A016,Agent_16,9403151971,College,Kelva,2024-01-12,F,T,F,T,T,T,T,T,F,F,T,F
RSP35104,A009,Agent_9,9150286475,House,Kelva,2024-03-08,T,T,T,T,F,T,T,T,F,F,F,T
RSP35105,A011,Agent_11,9280547601,House,Kelva,2024-02-26,T,T,T,T,T,F,T,T,T,T,F,T
RSP35106,A001,Agent_1,9759838808,House,Kelva,2024-01-14,F,T,T,F,T,F,F,T,T,T,F,T
RSP35107,A006,Agent_6,9722880462,House,Kelva,2024-03-05,T,T,T,T,F,T,F,F,F,F,T,T
RSP35108,A019,Agent_19,9677417285,House,Kelva,2024-03-21,T,T,F,T,T,T,F,T,F,F,F,T
RSP35109,A024,Agent_24,9870107988,House,Kelva,2024-02-26,T,F,T,F,T,T,F,F,T,F,T,F
RSP35110,A021,Agent_21,9478879419,House,Kelva,2024-03-16,T,T,F,F,T,F,F,F,T,F,T,F
RSP35111,A014,Agent_14,9996761981,House,Kelva,2024-01-05,F,T,T,F,T,T,T,F,T,F,F,T
RSP35112,A001,Agent_1,9890093126,College,Kelva,2024-02-03,T,F,T,T,T,F,F,T,F,F,F,F
RSP35113,A023,Agent_23,9635503225,House,Kelva,2024-02-03,F,F,T,F,T,F,T,F,F,T,F,T
RSP35114,A023,Agent_23,9916976411,House,Kelva,2024-02-28,F,F,F,F,T,T,F,T,T,T,T,T
RSP35115,A003,Agent_3,9396317006,Shop,Kelva,2024-01-07,T,F,T,T,T,F,T,T,F,T,F,T
RSP35116,A011,Agent_11,9482906876,House,Kelva,2024-03-25,T,T,T,T,T,F,T,T,T,T,F,T
RSP35117,A004,Agent_4,9246779222,House,Kelva,2024-01-21,T,T,T,T,T,T,T,T,F,F,T,F
RSP35118,A013,Agent_13,9400434831,House,Kelva,2024-03-10,T,F,F,F,T,T,F,T,F,T,F,F
RSP35119,A014,Agent_14,9707164430,Shop,Kelva,2024-03-27,T,T,T,T,F,T,F,F,T,T,T,F
RSP35120,A016,Agent_16,9372966071,House,Kelva,2024-03-22,T,T,F,F,T,T,T,T,T,T,T,T
RSP35121,A003,Agent_3,9939917085,House,Kelva,2024-02-15,F,T,T,T,T,F,F,F,T,T,T,F
RSP35122,A007,Agent_7,9177144588,School,Kelva,2024-02-16,T,T,T,F,F,T,T,T,T,T,F,T
RSP35123,A024,Agent_24,9309204223,House,Kelva,2024-03-22,T,T,F,T,T,T,T,T,F,T,T,T
RSP35124,A012,Agent_12,9181576202,House,Kelva,2024-03-22,T,T,F,T,T,T,F,T,T,T,T,T
RSP35125,A021,Agent_21,9272278577,Shop,Kelva,2024-01-06,F,F,T,T,T,F,F,T,F,F,T,T
RSP35126,A008,Agent_8,9395447673,Shop,Kelva,2024-03-11,T,T,T,F,T,F,T,T,F,T,T,T
RSP35127,A014,Agent_14,9390311018,Shop,Kelva,2024-03-02,F,T,T,F,T,F,F,T,T,T,T,F
RSP35128,A020,Agent_20,9711037414,House,Kelva,2024-01-03,T,T,T,T,T,T,F,F,F,T,T,F
RSP35129,A023,Agent_23,9994407530,House,Kelva,2024-01-25,T,T,T,T,T,T,F,F,T,T,T,F
RSP35130,A011,Agent_11,9882917578,House,Kelva,2024-03-08,T,T,F,T,F,T,T,T,T,F,F,T
RSP35131,A020,Agent_20,9420492057,House,Kelva,2024-02-22,T,T,T,F,T,F,F,T,T,T,T,F
RSP35132,A020,Agent_20,9343826366,House,Kelva,2024-01-12,T,T,T,F,T,T,F,T,F,T,T,T
RSP35133,A001,Agent_1,9313761777,House,Kelva,2024-03-11,T,F,T,F,T,T,F,T,T,T,F,T
RSP35134,A013,Agent_13,9520927525,Shop,Kelva,2024-01-25,F,T,F,T,T,T,F,T,T,T,F,T
RSP35135,A022,Agent_22,9669668241,School,Kelva,2024-02-20,T,T,T,F,T,F,T,F,T,T,T,T
RSP35136,A007,Agent_7,9341447558,Shop,Kelva,2024-03-16,F,T,F,T,T,T,T,T,T,F,T,T
RSP35137,A017,Agent_17,9558652231,House,Kelva,2024-02-08,T,T,T,F,T,F,F,T,F,F,T,T
RSP35138,A006,Agent_6,9709615730,House,Kelva,2024-03-12,T,T,F,T,T,F,T,T,T,F,T,T
RSP35139,A001,Agent_1,9816643869,College,Kelva,2024-01-01,F,T,T,F,T,F,F,T,F,T,F,F
RSP35140,A006,Agent_6,9650493026,House,Kelva,2024-01-29,F,F,T,T,F,T,T,F,T,F,T,T
RSP35141,A018,Agent_18,9981123360,School,Kelva,2024-02-12,T,T,T,F,T,T,F,F,T,F,T,F
RSP35142,A022,Agent_22,9727479657,House,Kelva,2024-01-07,T,T,T,T,T,F,T,T,T,T,T,T
RSP35143,A002,Agent_2,9642019812,Shop,Kelva,2024-02-29,F,F,F,F,T,T,F,T,T,F,T,T
RSP35144,A023,Agent_23,9792076433,House,Kelva,2024-02-10,T,T,F,F,T,T,T,F,F,F,T,F
RSP35145,A009,Agent_9,9104765886,House,Kelva,2024-01-05,F,T,T,T,T,T,F,T,F,T,T,T
RSP35146,A019,Agent_19,9439837175,House,Kelva,2024-02-01,T,T,T,T,T,T,T,T,T,T,T,F
RSP35147,A020,Agent_20,9365593030,School,Kelva,2024-03-27,T,T,F,F,T,T,T,F,F,F,F,T
RSP35148,A009,Agent_9,9305386517,House,Kelva,2024-02-19,T,T,T,T,F,T,F,T,F,T,F,T
RSP35149,A015,Agent_15,9869717557,Shop,Kelva,2024-01-02,F,T,F,T,T,F,F,F,F,F,T,T
RSP35150,A017,Agent_17,9521063776,House,Kelva,2024-03-24,T,F,F,T,T,F,F,T,F,T,F,T
RSP35151,A021,Agent_21,9645860468,House,Kelva,2024-01-03,T,T,T,F,T,T,T,F,T,T,T,F
RSP35152,A011,Agent_11,9739194172,College,Kelva,2024-03-30,T,T,F,T,T,F,F,T,F,T,F,T
RSP35153,A013,Agent_13,9623618383,House,Kelva,2024-01-05,F,T,T,F,T,F,F,F,F,F,F,F
RSP35154,A012,Agent_12,9637438114,School,Kelva,2024-03-19,T,F,T,F,T,F,T,F,F,F,T,T
RSP35155,A008,Agent_8,9427259371,House,Kelva,2024-02-10,F,T,T,F,T,T,T,T,T,F,F,T
RSP35156,A002,Agent_2,9939320780,House,Kelva,2024-01-10,F,F,T,F,F,F,F,T,F,T,T,T
RSP35157,A014,Agent_14,9306879072,Shop,Kelva,2024-01-27,T,T,T,F,T,T,T,T,F,T,F,T
RSP35158,A012,Agent_12,9491169632,House,Kelva,2024-01-07,T,F,T,T,T,F,F,T,T,T,F,T
RSP35159,A002,Agent_2,9592149517,House,Kelva,2024-02-12,T,T,T,T,T,T,F,T,T,T,T,T
RSP35160,A002,Agent_2,9380702509,House,Kelva,2024-03-15,T,T,T,F,T,F,T,T,F,T,T,T
RSP35161,A001,Agent_1,9792251292,Shop,Kelva,2024-03-21,T,T,T,F,F,T,F,T,T,F,F,T
RSP35162,A009,Agent_9,9514697580,House,Kelva,2024-02-16,F,T,F,F,T,T,F,T,T,F,T,T
RSP35163,A002,Agent_2,9798681370,Shop,Kelva,2024-02-07,T,T,F,T,F,F,T,T,T,F,F,F
RSP35164,A008,Agent_8,9259672721,Shop,Kelva,2024-01-31,T,T,T,F,F,T,F,T,F,T,T,F
RSP35165,A017,Agent_17,9866987680,College,Kelva,2024-02-02,F,T,T,T,F,T,F,T,T,T,F,F
RSP35166,A019,Agent_19,9112285459,House,Kelva,2024-02-24,T,T,F,F,T,T,T,F,T,T,F,T
RSP35167,A025,Agent_25,9123130272,Shop,Kelva,2024-01-08,T,T,F,F,T,T,T,T,T,T,F,T
RSP35168,A021,Agent_21,9304524859,Shop,Kelva,2024-03-13,T,F,F,T,F,T,F,T,T,T,F,T
RSP35169,A025,Agent_25,9498264022,Shop,Kelva,2024-01-14,T,T,T,T,T,T,F,F,F,F,F,T
RSP35170,A011,Agent_11,9552476061,House,Kelva,2024-01-05,F,F,T,T,T,T,F,T,T,F,T,T
RSP35171,A020,Agent_20,9976161180,College,Kelva,2024-02-28,T,T,F,T,T,T,F,T,F,F,F,T
RSP35172,A022,Agent_22,9228114616,House,Kelva,2024-02-20,F,F,T,T,T,F,F,T,T,F,F,T
RSP35173,A017,Agent_17,9378566883,House,Kelva,2024-03-16,F,T,F,T,T,F,T,T,F,T,T,F
RSP35174,A018,Agent_18,9606369900,House,Kelva,2024-02-25,T,F,T,T,T,F,F,T,T,F,T,F
RSP35175,A025,Agent_25,9617905165,House,Kelva,2024-01-24,T,F,F,F,T,F,F,T,F,F,T,F
RSP35176,A005,Agent_5,9161394039,School,Kelva,2024-03-02,F,T,T,T,T,T,T,T,T,F,T,F
RSP35177,A019,Agent_19,9104953913,House,Kelva,2024-03-22,T,T,F,T,T,F,T,T,F,T,T,T
RSP35178,A001,Agent_1,9513743973,House,Kelva,2024-01-28,T,T,T,T,T,T,F,T,T,F,T,T
RSP35179,A018,Agent_18,9490545913,College,Kelva,2024-02-19,T,T,T,T,T,T,F,F,T,T,T,T
RSP35180,A017,Agent_17,9141211436,House,Kelva,2024-02-21,T,T,F,F,F,T,F,F,T,F,F,F
RSP35181,A011,Agent_11,9864623426,House,Kelva,2024-01-10,F,F,F,T,F,T,T,T,T,F,F,F
RSP35182,A022,Agent_22,9421302348,Shop,Kelva,2024-01-14,F,T,T,T,F,T,F,F,T,T,F,T
RSP35183,A019,Agent_19,9826912510,School,Kelva,2024-03-05,T,T,F,F,T,T,F,T,T,T,T,F
RSP35184,A014,Agent_14,9454214069,House,Kelva,2024-03-16,T,F,T,T,T,T,T,T,F,T,T,T
RSP35185,A012,Agent_12,9449624680,Shop,Kelva,2024-01-30,T,T,T,F,T,T,F,T,F,T,F,F
RSP35186,A003,Agent_3,9613612602,House,Kelva,2024-01-10,F,F,T,T,T,T,T,T,F,F,F,T
RSP35187,A020,Agent_20,9967523802,House,Kelva,2024-02-25,T,F,F,T,T,F,T,T,T,T,T,T
RSP35188,A016,Agent_16,9351737439,House,Kelva,2024-01-25,T,F,F,T,T,T,T,T,F,F,T,T
RSP35189,A023,Agent_23,9372215647,House,Kelva,2024-03-24,F,T,T,T,T,F,T,F,F,T,T,F
RSP35190,A024,Agent_24,9410945550,House,Kelva,2024-02-08,T,T,F,T,T,F,T,T,F,T,T,T
RSP35191,A025,Agent_25,9531877291,House,Kelva,2024-03-09,F,F,T,F,T,F,T,F,T,F,F,T
RSP35192,A001,Agent_1,9160198773,Shop,Kelva,2024-02-25,T,T,T,F,T,T,F,F,F,T,F,T
RSP35193,A012,Agent_12,9289651715,House,Kelva,2024-01-15,F,T,T,F,T,F,F,T,T,T,F,T
RSP35194,A009,Agent_9,9911058911,House,Kelva,2024-03-22,F,T,F,T,T,T,T,T,F,T,T,T
RSP35195,A016,Agent_16,9694140244,College,Kelva,2024-01-03,F,T,F,T,F,T,F,T,F,T,F,F
RSP35196,A023,Agent_23,9904732054,College,Kelva,2024-02-15,T,F,T,T,T,T,F,F,F,F,F,F
RSP35197,A010,Agent_10,9818344985,House,Kelva,2024-01-11,F,T,T,T,T,T,F,T,T,T,T,F
RSP35198,A015,Agent_15,9207711213,House,Kelva,2024-02-13,F,T,T,F,T,F,T,F,T,T,T,T
RSP35199,A008,Agent_8,9317834589,House,Kelva,2024-02-10,F,T,F,T,T,F,T,T,F,T,T,F
RSP35200,A022,Agent_22,9953118720,House,Kelva,2024-01-03,T,F,T,T,T,T,T,T,F,T,F,T
RSP35201,A018,Agent_18,9573589182,Shop,Kelva,2024-02-08,T,T,F,F,T,T,F,T,F,T,T,T
RSP35202,A013,Agent_13,9637042787,House,Kelva,2024-02-06,T,F,T,F,T,T,T,T,T,T,F,T
RSP35203,A003,Agent_3,9585712946,College,Kelva,2024-01-06,T,T,T,F,T,F,F,T,F,T,F,T
RSP35204,A009,Agent_9,9765265675,College,Kelva,2024-01-20,T,T,T,F,T,T,T,F,F,T,T,T
