response_id,agent_id,agent_name,mobile_no,category,location,survey_date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12
RSP40321,A002,Agent_2,9801715941,School,Saphale,2024-02-19,F,F,T,T,T,T,T,F,T,T,T,T
RSP40322,A021,Agent_21,9161002053,House,Saphale,2024-01-04,T,F,T,T,F,T,T,F,T,T,T,T
RSP40323,A024,Agent_24,9365938019,House,Saphale,2024-02-05,F,T,F,F,T,T,T,T,T,F,F,T
RSP40324,A018,Agent_18,9993936794,House,Saphale,2024-01-26,T,T,T,F,T,T,F,T,T,F,T,F
RSP40325,A001,Agent_1,9747625607,House,Saphale,2024-01-23,T,F,F,F,F,T,T,T,T,T,T,F
RSP40326,A005,Agent_5,9638580613,House,Saphale,2024-01-13,T,T,T,T,T,T,T,T,F,F,T,T
RSP40327,A007,Agent_7,9700827419,School,Saphale,2024-02-15,T,F,T,F,T,T,T,T,F,F,T,T
RSP40328,A012,Agent_12,9919434923,College,Saphale,2024-01-03,F,F,F,F,T,T,F,F,T,F,F,T
RSP40329,A007,Agent_7,9689953642,House,Saphale,2024-01-13,F,T,F,T,T,T,T,T,T,F,T,F
RSP40330,A019,Agent_19,9917116854,House,Saphale,2024-01-29,T,T,T,F,T,T,T,T,T,T,F,T
RSP40331,A022,Agent_22,9783536296,College,Saphale,2024-01-13,F,F,T,F,T,T,T,T,F,F,T,T
RSP40332,A006,Agent_6,9483470086,House,Saphale,2024-03-10,T,F,T,F,T,F,F,T,T,T,T,F
RSP40333,A002,Agent_2,9510727377,House,Saphale,2024-03-25,T,T,T,T,T,F,T,T,T,F,T,T
RSP40334,A019,Agent_19,9373229654,Shop,Saphale,2024-03-12,F,F,T,F,T,F,T,T,F,T,T,F
RSP40335,A001,Agent_1,9883582393,House,Saphale,2024-02-13,T,F,T,T,T,T,T,T,T,F,F,T
RSP40336,A025,Agent_25,9772254652,House,Saphale,2024-02-05,F,T,F,F,T,T,T,F,T,F,T,F
RSP40337,A019,Agent_19,9246327121,House,Saphale,2024-02-26,T,F,F,T,T,T,T,T,T,T,T,T
RSP40338,A021,Agent_21,9248513032,Shop,Saphale,2024-01-20,T,F,F,T,T,F,F,F,T,T,T,T
RSP40339,A023,Agent_23,9881430066,House,Saphale,2024-03-07,T,T,T,F,T,T,T,F,F,F,T,T
RSP40340,A016,Agent_16,9165073038,House,Saphale,2024-02-20,T,T,F,F,F,T,T,T,F,T,T,T
RSP40341,A019,Agent_19,9867991429,House,Saphale,2024-03-27,F,T,T,F,T,T,T,T,F,T,F,T
RSP40342,A012,Agent_12,9391330758,Shop,Saphale,2024-02-28,T,T,T,T,T,T,T,T,T,F,T,T
RSP40343,A019,Agent_19,9868393665,House,Saphale,2024-02-04,T,F,T,F,T,F,F,T,F,F,T,T
RSP40344,A025,Agent_25,9152222034,Shop,Saphale,2024-02-26,T,F,F,T,T,T,F,T,T,T,T,T
RSP40345,A020,Agent_20,9230816775,House,Saphale,2024-01-18,F,T,T,T,T,T,T,F,T,T,F,T
RSP40346,A025,Agent_25,9679637476,House,Saphale,2024-01-11,F,T,F,F,F,T,F,F,F,T,T,T
RSP40347,A025,Agent_25,9224657323,Shop,Saphale,2024-03-22,T,F,T,F,T,F,T,T,F,F,T,T
RSP40348,A020,Agent_20,9171042959,House,Saphale,2024-01-16,T,T,T,T,F,F,F,T,T,T,T,T
RSP40349,A020,Agent_20,9105779511,Shop,Saphale,2024-02-11,T,T,F,T,F,F,T,F,T,F,T,F
RSP40350,A007,Agent_7,9243010311,House,Saphale,2024-01-25,T,T,T,T,T,T,F,T,T,T,T,T
RSP40351,A010,Agent_10,9224142431,House,Saphale,2024-02-07,T,T,F,F,T,F,F,T,F,F,T,T
RSP40352,A024,Agent_24,9912494407,House,Saphale,2024-01-01,T,T,T,T,T,T,F,T,T,T,T,T
RSP40353,A009,Agent_9,9195248942,House,Saphale,2024-03-10,T,F,T,F,T,T,F,T,F,F,T,T
RSP40354,A006,Agent_6,9517435888,Shop,Saphale,2024-02-22,T,F,T,F,T,F,F,T,T,T,T,F
RSP40355,A008,Agent_8,9201850959,Shop,Saphale,2024-01-05,F,F,T,F,F,F,F,F,F,F,F,T
RSP40356,A020,Agent_20,9966819616,College,Saphale,2024-03-06,T,T,T,F,T,T,F,T,T,F,T,T
RSP40357,A017,Agent_17,9718997660,College,Saphale,2024-01-21,F,T,T,F,T,T,T,T,T,F,F,F
RSP40358,A019,Agent_19,9708268757,College,Saphale,2024-02-23,F,T,T,T,T,T,T,F,T,F,T,T
RSP40359,A005,Agent_5,9271577816,College,Saphale,2024-03-10,T,T,T,F,T,T,F,T,F,T,T,T
RSP40360,A009,Agent_9,9633449312,College,Saphale,2024-01-04,T,T,F,F,T,T,F,T,F,F,T,T
RSP40361,A023,Agent_23,9450242462,House,Saphale,2024-02-05,T,T,T,F,T,F,T,F,T,T,F,T
RSP40362,A018,Agent_18,9336931939,College,Saphale,2024-01-07,F,T,T,F,T,F,T,T,T,T,T,T
RSP40363,A020,Agent_20,9617058211,House,Saphale,2024-03-20,F,T,T,F,T,F,T,T,F,T,T,T
RSP40364,A003,Agent_3,9651963631,College,Saphale,2024-01-11,F,T,F,F,F,T,F,T,F,T,T,T
RSP40365,A019,Agent_19,9875641718,House,Saphale,2024-01-25,F,T,T,F,T,T,F,T,T,F,T,F
RSP40366,A015,Agent_15,9388709623,Shop,Saphale,2024-02-07,T,T,T,F,T,F,T,T,F,T,F,F
RSP40367,A025,Agent_25,9305906423,House,Saphale,2024-02-20,T,F,T,F,F,F,F,T,T,T,F,T
RSP40368,A005,Agent_5,9763396826,House,Saphale,2024-03-25,F,T,F,F,T,F,T,T,T,T,F,T
RSP40369,A002,Agent_2,9550448996,House,Saphale,2024-01-08,F,F,T,F,T,F,F,T,T,T,F,T
RSP40370,A023,Agent_23,9423398040,House,Saphale,2024-01-16,T,T,F,F,T,T,T,F,F,T,T,F
RSP40371,A008,Agent_8,9156196092,College,Saphale,2024-01-23,T,F,T,F,T,F,F,F,T,T,T,T
RSP40372,A014,Agent_14,9591851732,House,Saphale,2024-01-25,T,T,F,F,T,T,F,T,F,T,F,T
RSP40373,A021,Agent_21,9417534278,College,Saphale,2024-02-17,T,T,T,F,T,T,F,T,T,T,T,F
RSP40374,A006,Agent_6,9382471935,House,Saphale,2024-02-04,T,F,T,F,T,T,F,T,T,T,F,T
RSP40375,A002,Agent_2,9311458752,House,Saphale,2024-01-05,T,T,T,T,T,F,F,F,F,F,F,F
RSP40376,A023,Agent_23,9878794156,House,Saphale,2024-01-06,F,F,F,F,T,T,T,F,T,T,T,F
RSP40377,A013,Agent_13,9608588086,House,Saphale,2024-01-09,T,F,T,T,T,F,T,T,F,F,F,T
RSP40378,A001,Agent_1,9672937196,House,Saphale,2024-03-19,T,T,F,F,F,T,F,T,T,T,T,F
RSP40379,A018,Agent_18,9628507534,House,Saphale,2024-01-29,T,F,F,T,T,F,T,T,T,T,T,F
RSP40380,A021,Agent_21,9986245989,House,Saphale,2024-02-16,F,T,T,F,T,F,F,T,F,T,T,F
RSP40381,A024,Agent_24,9609379006,House,Saphale,2024-02-09,T,T,T,T,T,T,T,T,T,F,F,T
RSP40382,A025,Agent_25,9862462736,House,Saphale,2024-03-06,T,T,T,F,T,F,F,T,T,T,T,T
RSP40383,A009,Agent_9,9312922953,House,Saphale,2024-01-17,T,F,T,F,T,T,T,T,F,T,F,T
RSP40384,A021,Agent_21,9100187602,House,Saphale,2024-01-24,T,T,T,F,T,T,F,T,T,T,F,T
RSP40385,A025,Agent_25,9760775074,Shop,Saphale,2024-03-16,F,F,T,T,T,T,T,F,F,T,F,T
RSP40386,A002,Agent_2,9184290570,House,Saphale,2024-02-18,T,T,F,T,F,F,F,T,F,T,F,F
RSP40387,A013,Agent_13,9319573211,Shop,Saphale,2024-02-27,F,T,T,F,T,T,F,F,T,T,F,T
RSP40388,A002,Agent_2,9196834588,School,Saphale,2024-03-17,T,F,F,F,T,F,T,T,T,T,T,T
RSP40389,A020,Agent_20,9782474168,Shop,Saphale,2024-03-24,T,T,F,F,T,T,F,T,T,T,T,T
RSP40390,A003,Agent_3,9831186260,House,Saphale,2024-01-19,F,F,F,T,T,F,T,T,F,T,T,T
RSP40391,A009,Agent_9,9229063018,Shop,Saphale,2024-03-14,T,F,F,F,T,T,F,T,T,T,F,T
RSP40392,A008,Agent_8,9728429709,House,Saphale,2024-03-18,T,F,F,F,F,T,T,F,F,F,F,F
RSP40393,A012,Agent_12,9987462610,House,Saphale,2024-02-23,F,F,F,T,T,F,F,T,T,T,T,T
RSP40394,A016,Agent_16,9150942626,House,Saphale,2024-02-11,F,T,F,F,T,T,F,T,T,T,F,F
RSP40395,A018,Agent_18,9500068646,House,Saphale,2024-01-20,T,T,T,F,T,T,T,T,F,F,T,T
RSP40396,A022,Agent_22,9609121095,House,Saphale,2024-02-16,T,T,T,T,T,F,F,T,T,T,T,T
RSP40397,A014,Agent_14,9419446194,School,Saphale,2024-02-28,T,T,T,T,F,T,T,F,T,T,T,T
RSP40398,A019,Agent_19,9856470743,House,Saphale,2024-01-24,F,F,T,T,T,T,T,T,T,F,F,T
RSP40399,A004,Agent_4,9168273989,House,Saphale,2024-03-05,T,F,F,T,T,T,F,T,T,F,F,T
RSP40400,A008,Agent_8,9882098680,House,Saphale,2024-03-09,T,T,T,T,F,F,T,T,F,F,T,T
RSP40401,A009,Agent_9,9695017252,House,Saphale,2024-01-06,T,T,T,T,F,T,F,T,T,T,F,F
RSP40402,A021,Agent_21,9942083136,House,Saphale,2024-01-20,T,T,T,F,F,F,F,T,T,T,T,T
RSP40403,A013,Agent_13,9994678373,College,Saphale,2024-01-06,T,T,T,T,T,T,F,T,T,T,T,F
RSP40404,A001,Agent_1,9183437363,College,Saphale,2024-01-17,T,T,F,F,T,T,T,T,T,F,T,F
RSP40405,A016,Agent_16,9728087610,House,Saphale,2024-03-30,F,F,T,F,T,T,T,T,F,T,T,T
RSP40406,A014,Agent_14,9426829710,House,Saphale,2024-02-21,T,F,F,F,T,T,T,T,F,F,F,F
RSP40407,A021,Agent_21,9367940909,House,Saphale,2024-03-02,F,T,T,T,T,T,T,T,F,T,F,F
RSP40408,A018,Agent_18,9387424267,House,Saphale,2024-02-02,T,T,F,F,T,F,F,F,F,T,F,T
RSP40409,A002,Agent_2,9751383907,Shop,Saphale,2024-03-13,T,T,F,F,T,T,T,T,T,F,F,T
RSP40410,A003,Agent_3,9896120306,College,Saphale,2024-02-25,F,T,F,T,T,T,F,F,T,T,T,T
RSP40411,A013,Agent_13,9138042200,House,Saphale,2024-02-21,T,T,T,T,F,T,F,T,T,F,T,T
RSP40412,A018,Agent_18,9681956670,Shop,Saphale,2024-03-01,T,F,T,F,T,T,F,F,F,T,F,T
RSP40413,A011,Agent_11,9411603382,House,Saphale,2024-02-25,T,F,T,F,T,T,F,T,T,F,T,F
RSP40414,A019,Agent_19,9802551136,Shop,Saphale,2024-02-02,T,T,F,F,T,T,T,T,F,T,T,T
RSP40415,A010,Agent_10,9335883796,House,Saphale,2024-03-15,T,T,T,F,T,T,T,T,T,T,F,T
RSP40416,A020,Agent_20,9647625692,Shop,Saphale,2024-03-02,T,F,F,T,T,T,T,T,F,T,T,F
RSP40417,A024,Agent_24,9876606314,House,Saphale,2024-03-02,T,F,T,F,T,T,F,F,F,T,T,F
RSP40418,A011,Agent_11,9722937255,Shop,Saphale,2024-03-22,T,T,F,F,T,T,F,F,F,T,T,T
RSP40419,A004,Agent_4,9955613857,House,Saphale,2024-03-21,T,F,T,T,F,T,T,T,T,T,F,T
RSP40420,A013,Agent_13,9422760289,House,Saphale,2024-01-12,F,F,F,F,T,T,F,T,F,F,F,T
RSP40421,A021,Agent_21,9917913132,College,Saphale,2024-01-07,T,F,F,T,T,T,T,T,T,F,T,T
RSP40422,A021,Agent_21,9503405609,House,Saphale,2024-01-31,T,F,T,F,T,F,F,T,F,F,T,F
RSP40423,A017,Agent_17,9738106154,House,Saphale,2024-01-09,F,F,F,T,T,T,T,T,T,T,T,T
RSP40424,A001,Agent_1,9228110008,House,Saphale,2024-03-27,T,F,T,F,T,T,F,T,T,F,T,F
RSP40425,A010,Agent_10,9245730273,House,Saphale,2024-01-27,T,T,F,F,T,T,F,T,T,T,F,T
RSP40426,A001,Agent_1,9739736531,Shop,Saphale,2024-03-21,T,T,T,F,T,F,T,T,F,F,F,F
RSP40427,A009,Agent_9,9837962452,House,Saphale,2024-03-27,F,F,T,T,T,F,F,T,F,T,T,T
RSP40428,A001,Agent_1,9726832006,School,Saphale,2024-01-22,T,T,T,F,T,T,T,F,T,F,T,T
RSP40429,A005,Agent_5,9906215104,Shop,Saphale,2024-03-24,F,F,T,T,T,F,F,T,T,T,T,F
RSP40430,A015,Agent_15,9216436703,Shop,Saphale,2024-03-02,T,T,T,F,F,T,T,F,F,T,T,T
RSP40431,A011,Agent_11,9962014594,College,Saphale,2024-01-12,F,T,F,F,T,F,F,T,T,T,F,F
RSP40432,A021,Agent_21,9261921203,House,Saphale,2024-02-23,F,T,F,T,T,T,F,T,F,F,T,T
RSP40433,A016,Agent_16,9188140420,House,Saphale,2024-02-18,T,T,T,F,T,F,T,F,F,F,T,T
RSP40434,A020,Agent_20,9986444734,House,Saphale,2024-03-19,F,T,F,F,T,T,T,T,T,T,F,F
RSP40435,A020,Agent_20,9719089073,College,Saphale,2024-03-04,T,T,T,F,T,T,T,F,T,T,F,F
RSP40436,A018,Agent_18,9531456486,Shop,Saphale,2024-02-04,T,T,F,F,T,T,F,F,T,T,T,T
RSP40437,A017,Agent_17,9939206776,House,Saphale,2024-02-04,T,T,T,F,T,F,F,T,T,T,T,F
RSP40438,A005,Agent_5,9926303980,School,Saphale,2024-03-11,T,F,F,F,F,T,F,F,F,F,F,T
RSP40439,A011,Agent_11,9391122145,College,Saphale,2024-03-22,F,F,T,T,T,T,F,T,T,T,T,F
RSP40440,A014,Agent_14,9214587373,Shop,Saphale,2024-02-03,T,T,T,F,T,T,F,F,F,T,T,T
RSP40441,A020,Agent_20,9577708601,House,Saphale,2024-03-25,T,T,T,T,T,T,T,T,T,F,T,F
RSP40442,A009,Agent_9,9885526633,House,Saphale,2024-02-01,T,T,T,F,T,T,T,F,T,T,T,F
RSP40443,A005,Agent_5,9659897954,College,Saphale,2024-02-14,T,T,T,T,F,T,T,T,T,T,T,T
RSP40444,A008,Agent_8,9141118946,Shop,Saphale,2024-02-22,T,F,T,T,T,F,T,T,T,T,T,T
RSP40445,A018,Agent_18,9429527157,House,Saphale,2024-03-20,T,T,T,F,T,T,T,T,F,F,T,F
RSP40446,A020,Agent_20,9519748917,College,Saphale,2024-01-18,F,F,T,T,F,T,T,T,T,F,T,T
RSP40447,A015,Agent_15,9301704182,School,Saphale,2024-02-05,T,T,T,F,T,T,T,F,T,T,F,T
RSP40448,A005,Agent_5,9451511049,House,Saphale,2024-02-11,T,F,T,T,T,T,T,T,T,F,F,F
RSP40449,A006,Agent_6,9816025788,House,Saphale,2024-03-19,F,T,F,F,T,T,F,T,T,T,T,F
RSP40450,A022,Agent_22,9377327918,House,Saphale,2024-03-26,F,T,F,T,T,T,T,T,T,F,F,T
RSP40451,A020,Agent_20,9150551411,House,Saphale,2024-03-07,F,F,F,F,T,T,F,T,T,F,F,T
RSP40452,A002,Agent_2,9437977244,College,Saphale,2024-01-30,T,F,F,F,T,T,T,F,F,T,F,F
RSP40453,A001,Agent_1,9961899589,House,Saphale,2024-01-23,T,F,T,T,F,T,F,F,F,T,F,T
RSP40454,A014,Agent_14,9538667666,House,Saphale,2024-01-30,T,T,T,T,T,T,T,T,F,T,T,T
RSP40455,A010,Agent_10,9521532952,College,Saphale,2024-03-30,T,T,F,F,T,T,F,T,T,T,T,T
RSP40456,A016,Agent_16,9217228185,House,Saphale,2024-03-29,F,T,T,T,F,F,F,F,T,T,T,T
RSP40457,A015,Agent_15,9210359837,House,Saphale,2024-01-26,F,T,F,F,T,T,F,F,F,F,F,T
RSP40458,A023,Agent_23,9883919872,College,Saphale,2024-02-08,T,T,T,F,T,T,F,T,F,F,F,F
RSP40459,A012,Agent_12,9601136406,House,Saphale,2024-03-15,F,F,T,T,F,F,F,T,T,T,F,F
RSP40460,A012,Agent_12,9699951323,House,Saphale,2024-02-23,F,T,F,F,T,T,F,F,T,F,T,F
RSP40461,A011,Agent_11,9914439957,House,Saphale,2024-03-01,T,F,F,F,T,T,F,F,T,F,F,T
RSP40462,A021,Agent_21,9512809277,House,Saphale,2024-01-27,T,F,F,F,T,F,T,T,T,T,T,T
RSP40463,A005,Agent_5,9233944832,College,Saphale,2024-01-12,F,F,T,F,F,F,T,T,T,T,F,F
RSP40464,A002,Agent_2,9727187993,Shop,Saphale,2024-01-24,T,T,T,T,T,T,T,T,T,F,F,T
RSP40465,A007,Agent_7,9241487557,Shop,Saphale,2024-01-15,F,F,T,T,T,T,T,F,F,T,T,T
RSP40466,A022,Agent_22,9688073333,School,Saphale,2024-03-23,F,T,T,F,T,T,T,T,T,F,F,F
RSP40467,A020,Agent_20,9594060601,House,Saphale,2024-03-27,T,T,T,F,T,F,T,T,T,F,F,T
RSP40468,A003,Agent_3,9922273209,Shop,Saphale,2024-03-30,F,F,F,T,T,T,F,T,F,F,F,T
RSP40469,A001,Agent_1,9353644143,House,Saphale,2024-01-15,T,T,F,F,T,T,T,T,T,T,T,F
RSP40470,A023,Agent_23,9533881327,Shop,Saphale,2024-02-12,T,F,T,F,F,T,F,T,F,T,T,T
RSP40471,A001,Agent_1,9999528972,Shop,Saphale,2024-01-04,F,T,T,T,T,F,T,T,F,F,F,F
RSP40472,A011,Agent_11,9723860510,Shop,Saphale,2024-01-14,T,F,F,T,F,T,T,T,T,F,F,T
RSP40473,A013,Agent_13,9467127433,College,Saphale,2024-03-15,F,T,T,T,T,F,F,T,T,T,T,T
RSP40474,A007,Agent_7,9886946925,House,Saphale,2024-03-07,T,T,T,F,T,T,T,T,T,F,T,F
RSP40475,A013,Agent_13,9359289935,House,Saphale,2024-02-15,T,T,T,F,T,T,T,T,F,F,F,T
RSP40476,A019,Agent_19,9224638251,House,Saphale,2024-03-27,F,T,T,F,T,F,F,T,T,T,F,T
RSP40477,A013,Agent_13,9723771136,Shop,Saphale,2024-01-11,F,F,T,F,F,T,T,T,F,F,T,T
RSP40478,A010,Agent_10,9660233928,House,Saphale,2024-01-05,T,T,T,F,T,T,F,F,T,T,T,F
RSP40479,A013,Agent_13,9212891469,College,Saphale,2024-03-27,T,F,F,T,T,T,T,F,T,T,T,T
RSP40480,A002,Agent_2,9256698024,School,Saphale,2024-03-27,T,T,T,F,T,F,F,F,F,T,T,F
RSP40481,A017,Agent_17,9676630904,College,Saphale,2024-01-27,F,T,F,F,T,F,T,T,T,F,F,T
RSP40482,A012,Agent_12,9124864060,Shop,Saphale,2024-01-23,F,T,T,F,T,T,F,T,T,F,T,T
RSP40483,A010,Agent_10,9402193974,House,Saphale,2024-01-10,T,T,T,T,T,T,F,T,T,T,F,T
RSP40484,A004,Agent_4,9159424416,House,Saphale,2024-02-29,T,T,T,T,T,T,T,T,T,F,T,T
RSP40485,A024,Agent_24,9310665340,School,Saphale,2024-02-21,F,T,T,T,T,T,F,T,T,T,F,T
RSP40486,A003,Agent_3,9799027457,House,Saphale,2024-01-21,T,T,F,F,F,T,F,T,F,F,T,T
RSP40487,A016,Agent_16,9822736818,House,Saphale,2024-03-03,F,T,T,F,F,F,T,F,F,F,T,T
RSP40488,A021,Agent_21,9299402566,House,Saphale,2024-02-09,T,F,T,F,F,T,T,T,T,T,T,T
RSP40489,A013,Agent_13,9809686756,House,Saphale,2024-01-07,T,T,T,T,T,T,T,T,F,T,T,F
RSP40490,A013,Agent_13,9143699742,House,Saphale,2024-02-18,T,F,T,F,T,T,F,F,F,F,F,F
RSP40491,A024,Agent_24,9866859425,House,Saphale,2024-02-17,T,T,T,F,T,T,F,T,F,F,T,F
RSP40492,A014,Agent_14,9108392613,School,Saphale,2024-03-28,T,F,T,F,T,T,F,T,F,F,F,T
RSP40493,A017,Agent_17,9876213983,House,Saphale,2024-03-15,T,F,T,F,T,F,T,T,F,T,F,T
RSP40494,A016,Agent_16,9646741627,College,Saphale,2024-02-16,T,T,T,T,T,T,T,T,T,F,F,T
RSP40495,A003,Agent_3,9852133410,Shop,Saphale,2024-01-27,F,T,F,F,F,T,T,T,F,F,T,F
RSP40496,A001,Agent_1,9761200976,Shop,Saphale,2024-02-19,F,T,T,F,T,T,F,T,F,F,T,F
RSP40497,A024,Agent_24,9454243036,House,Saphale,2024-02-04,T,T,T,T,T,F,T,T,F,T,T,T
RSP40498,A008,Agent_8,9735703433,House,Saphale,2024-03-21,T,T,F,F,T,T,T,T,F,T,F,T
RSP40499,A022,Agent_22,9898940601,College,Saphale,2024-01-16,T,F,T,F,F,T,F,T,T,F,F,T
RSP40500,A012,Agent_12,9149108747,House,Saphale,2024-02-24,T,T,T,F,T,F,F,F,T,T,T,F
RSP40501,A003,Agent_3,9914180039,House,Saphale,2024-02-06,F,F,F,T,T,T,T,T,T,F,F,T
RSP40502,A010,Agent_10,9175284651,College,Saphale,2024-01-16,T,T,F,T,F,T,F,T,F,T,F,F
RSP40503,A024,Agent_24,9635307703,House,Saphale,2024-03-22,F,T,T,F,T,F,F,T,T,F,F,T
RSP40504,A019,Agent_19,9613207670,College,Saphale,2024-01-15,T,T,T,F,T,F,T,T,T,F,T,T
RSP40505,A013,Agent_13,9859279666,House,Saphale,2024-01-29,F,T,T,F,T,F,T,T,F,T,T,F
RSP40506,A022,Agent_22,9738557395,Shop,Saphale,2024-03-25,T,T,T,T,T,F,T,F,T,T,F,T
RSP40507,A012,Agent_12,9127315868,House,Saphale,2024-01-17,T,F,F,F,T,F,T,T,F,F,T,T
RSP40508,A003,Agent_3,9609663965,College,Saphale,2024-03-06,T,T,T,F,T,T,T,T,T,T,F,T
RSP40509,A014,Agent_14,9875314766,House,Saphale,2024-02-16,F,T,T,F,T,F,F,F,F,F,F,T
RSP40510,A006,Agent_6,9565876059,House,Saphale,2024-01-18,F,T,T,F,F,T,F,T,F,T,T,F
RSP40511,A004,Agent_4,9941628684,House,Saphale,2024-02-19,T,F,F,T,T,F,T,T,T,F,F,T
RSP40512,A006,Agent_6,9242402202,House,Saphale,2024-03-03,T,F,F,T,T,T,T,T,T,F,T,F
RSP40513,A017,Agent_17,9710217755,House,Saphale,2024-01-14,T,T,F,T,T,T,F,T,T,F,F,F
RSP40514,A025,Agent_25,9294436007,House,Saphale,2024-02-05,T,T,T,T,T,T,T,T,T,T,T,F
RSP40515,A016,Agent_16,9743951601,College,Saphale,2024-03-04,F,T,T,T,F,T,F,T,F,F,F,F
RSP40516,A020,Agent_20,9205163267,House,Saphale,2024-02-22,T,F,F,T,T,T,T,F,F,T,T,T
RSP40517,A014,Agent_14,9476636743,House,Saphale,2024-01-09,T,F,F,F,T,T,F,T,T,T,F,T
RSP40518,A004,Agent_4,9920229684,House,Saphale,2024-02-17,T,T,T,F,T,T,F,T,F,F,T,F
RSP40519,A013,Agent_13,9978514894,House,Saphale,2024-01-09,T,T,T,F,T,F,F,T,F,T,F,T
RSP40520,A017,Agent_17,9760215710,House,Saphale,2024-01-05,T,T,F,T,T,T,T,T,T,T,T,F
RSP40521,A008,Agent_8,9575132298,House,Saphale,2024-03-22,F,F,T,F,T,F,T,F,T,F,T,F
RSP40522,A019,Agent_19,9444570343,Shop,Saphale,2024-03-03,T,T,T,T,F,F,T,T,T,T,T,T
RSP40523,A012,Agent_12,9666466442,School,Saphale,2024-03-06,F,F,F,T,T,T,F,T,F,F,T,T
RSP40524,A013,Agent_13,9325041066,Shop,Saphale,2024-03-10,T,T,T,F,T,T,T,T,T,T,T,F
RSP40525,A010,Agent_10,9898093622,House,Saphale,2024-03-14,F,F,T,T,T,T,F,T,F,T,T,F
RSP40526,A006,Agent_6,9994317834,House,Saphale,2024-02-24,T,T,F,F,T,T,T,F,T,T,F,F
RSP40527,A012,Agent_12,9934409543,House,Saphale,2024-03-18,F,T,F,F,T,T,T,F,T,F,T,F
RSP40528,A001,Agent_1,9518467081,House,Saphale,2024-03-06,T,T,T,F,F,T,F,T,F,F,T,T
RSP40529,A020,Agent_20,9517251928,House,Saphale,2024-01-14,T,F,F,F,T,F,T,T,T,F,T,F
RSP40530,A018,Agent_18,9562174119,College,Saphale,2024-01-29,T,T,F,F,T,T,F,T,T,T,T,F
RSP40531,A011,Agent_11,9928610034,College,Saphale,2024-03-06,T,T,F,F,T,T,F,T,T,F,T,T
RSP40532,A011,Agent_11,9247767929,House,Saphale,2024-02-21,F,T,T,F,F,F,F,T,F,F,F,T
RSP40533,A003,Agent_3,9468806449,House,Saphale,2024-03-23,T,T,T,T,T,T,T,T,F,F,T,F
RSP40534,A002,Agent_2,9825397283,House,Saphale,2024-03-03,T,T,T,T,T,T,F,T,T,F,F,T
RSP40535,A017,Agent_17,9500226156,College,Saphale,2024-03-13,F,T,T,T,T,F,F,F,F,T,T,T
