response_id,agent_id,agent_name,mobile_no,category,location,survey_date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12
RSP22794,A020,Agent_20,9160081544,House,Dahanu,2024-03-09,F,F,T,T,T,T,T,F,T,T,F,F
RSP22795,A001,Agent_1,9706186717,House,Dahanu,2024-02-03,F,T,T,T,F,T,T,F,F,F,T,F
RSP22796,A005,Agent_5,9367160280,House,Dahanu,2024-01-27,F,T,F,T,F,F,F,F,F,T,F,T
RSP22797,A014,Agent_14,9676133411,House,Dahanu,2024-02-22,F,T,T,T,F,T,F,T,F,F,F,F
RSP22798,A001,Agent_1,9592880455,Shop,Dahanu,2024-02-20,T,T,F,F,T,F,T,T,F,F,F,T
RSP22799,A014,Agent_14,9274980023,House,Dahanu,2024-02-03,T,T,F,T,F,T,F,T,T,F,T,T
RSP22800,A009,Agent_9,9701533773,College,Dahanu,2024-03-13,T,T,T,T,T,T,T,T,T,T,T,F
RSP22801,A018,Agent_18,9984172880,House,Dahanu,2024-03-05,F,F,T,T,F,T,T,T,F,T,F,F
RSP22802,A002,Agent_2,9786237890,School,Dahanu,2024-02-26,T,T,F,T,T,F,F,T,T,F,F,F
RSP22803,A013,Agent_13,9991322177,Shop,Dahanu,2024-02-02,T,F,T,T,T,T,F,F,F,T,F,T
RSP22804,A008,Agent_8,9754803436,College,Dahanu,2024-02-23,T,F,T,T,F,F,F,T,T,F,F,F
RSP22805,A018,Agent_18,9961196595,House,Dahanu,2024-02-17,F,F,T,T,T,T,F,T,F,F,T,T
RSP22806,A010,Agent_10,9633865165,House,Dahanu,2024-01-03,T,T,T,T,T,T,F,T,T,F,T,F
RSP22807,A016,Agent_16,9949132177,House,Dahanu,2024-03-29,T,T,F,T,F,F,T,T,F,F,F,F
RSP22808,A008,Agent_8,9362725070,House,Dahanu,2024-03-21,F,F,F,F,T,T,F,F,T,F,F,F
RSP22809,A003,Agent_3,9491509259,House,Dahanu,2024-01-28,F,T,T,T,T,F,F,F,F,T,F,F
RSP22810,A021,Agent_21,9588703277,House,Dahanu,2024-01-17,T,T,F,F,T,F,T,F,T,F,F,F
RSP22811,A005,Agent_5,9669972915,House,Dahanu,2024-02-21,F,T,F,T,T,T,F,F,F,F,F,T
RSP22812,A006,Agent_6,9556652546,House,Dahanu,2024-03-02,F,T,F,F,T,F,T,T,T,F,T,F
RSP22813,A013,Agent_13,9465099899,House,Dahanu,2024-02-19,F,T,F,T,F,T,F,T,T,T,T,T
RSP22814,A024,Agent_24,9329275054,House,Dahanu,2024-02-05,T,T,F,T,T,F,F,F,T,F,F,T
RSP22815,A005,Agent_5,9862683520,House,Dahanu,2024-01-12,F,T,T,T,F,F,T,T,F,T,F,T
RSP22816,A023,Agent_23,9416314002,House,Dahanu,2024-02-28,T,T,T,T,F,F,F,T,T,F,T,T
RSP22817,A003,Agent_3,9568986644,Shop,Dahanu,2024-01-20,F,F,T,T,T,F,F,T,F,T,F,T
RSP22818,A001,Agent_1,9422279441,College,Dahanu,2024-02-23,F,F,F,T,T,T,F,F,F,F,F,F
RSP22819,A013,Agent_13,9132393175,House,Dahanu,2024-02-20,F,T,F,F,F,T,F,T,F,F,T,T
RSP22820,A015,Agent_15,9689374304,House,Dahanu,2024-03-26,F,T,F,T,T,F,T,F,T,T,T,T
RSP22821,A025,Agent_25,9508773458,House,Dahanu,2024-01-06,F,F,F,T,T,F,F,F,F,T,F,T
RSP22822,A015,Agent_15,9662156929,School,Dahanu,2024-01-21,T,F,T,F,T,F,F,F,T,F,T,T
RSP22823,A011,Agent_11,9332123135,College,Dahanu,2024-01-04,F,F,F,F,T,F,F,T,T,T,T,F
RSP22824,A006,Agent_6,9594391820,House,Dahanu,2024-01-28,T,T,T,T,F,F,T,F,F,T,F,F
RSP22825,A016,Agent_16,9806898381,College,Dahanu,2024-02-25,T,F,T,T,F,F,F,T,T,F,F,T
RSP22826,A007,Agent_7,9500706191,House,Dahanu,2024-01-16,T,T,T,T,T,F,F,T,T,F,F,F
RSP22827,A008,Agent_8,9787307307,House,Dahanu,2024-01-15,T,T,T,F,T,F,F,F,T,F,F,T
RSP22828,A016,Agent_16,9852859113,Shop,Dahanu,2024-02-05,T,T,T,F,T,F,T,F,T,T,F,T
RSP22829,A007,Agent_7,9265380479,House,Dahanu,2024-03-21,F,T,T,F,F,F,T,T,F,T,F,T
RSP22830,A013,Agent_13,9920347993,Shop,Dahanu,2024-01-01,T,F,T,F,T,T,F,T,F,T,F,T
RSP22831,A007,Agent_7,9315903518,House,Dahanu,2024-01-16,T,T,T,F,T,T,T,T,T,F,T,T
RSP22832,A018,Agent_18,9240244273,House,Dahanu,2024-01-05,T,T,F,T,F,T,T,T,T,F,F,F
RSP22833,A020,Agent_20,9278653527,Shop,Dahanu,2024-02-23,F,T,T,T,T,T,F,T,F,T,T,T
RSP22834,A011,Agent_11,9268238719,House,Dahanu,2024-01-05,F,F,F,F,T,T,T,F,F,T,F,F
RSP22835,A010,Agent_10,9311297087,Shop,Dahanu,2024-03-26,T,F,T,F,F,F,F,F,T,F,T,F
RSP22836,A014,Agent_14,9570905119,House,Dahanu,2024-03-08,F,T,T,T,F,T,F,F,F,T,F,T
RSP22837,A013,Agent_13,9288649566,College,Dahanu,2024-01-18,F,T,F,T,F,F,T,F,F,T,F,T
RSP22838,A023,Agent_23,9198621979,College,Dahanu,2024-03-20,T,T,T,F,F,T,F,T,F,F,F,T
RSP22839,A019,Agent_19,9625650226,House,Dahanu,2024-03-30,F,T,T,F,F,T,T,F,F,T,F,T
RSP22840,A009,Agent_9,9925322564,Shop,Dahanu,2024-01-21,F,T,T,F,T,F,T,T,T,T,T,T
RSP22841,A001,Agent_1,9996684873,House,Dahanu,2024-01-22,F,T,F,T,T,F,F,T,F,F,F,F
RSP22842,A011,Agent_11,9367374701,House,Dahanu,2024-01-06,T,T,T,F,T,T,T,T,T,F,F,T
RSP22843,A008,Agent_8,9355431426,House,Dahanu,2024-01-13,T,F,T,T,T,T,T,T,T,T,T,T
RSP22844,A001,Agent_1,9860907815,House,Dahanu,2024-03-11,T,T,F,T,T,F,F,T,F,T,T,T
RSP22845,A007,Agent_7,9146224712,House,Dahanu,2024-02-15,F,T,F,T,F,T,F,T,F,F,T,F
RSP22846,A011,Agent_11,9602151139,House,Dahanu,2024-02-17,F,T,T,T,T,T,F,F,T,F,F,T
RSP22847,A004,Agent_4,9566257127,Shop,Dahanu,2024-02-07,F,T,T,T,T,T,F,T,T,F,T,F
RSP22848,A014,Agent_14,9258774588,House,Dahanu,2024-01-10,F,T,F,F,T,T,T,T,F,T,F,T
RSP22849,A007,Agent_7,9900743895,House,Dahanu,2024-03-02,T,T,T,T,T,F,F,F,F,F,F,T
RSP22850,A021,Agent_21,9416263065,College,Dahanu,2024-02-16,T,F,F,T,T,T,F,F,F,F,T,T
RSP22851,A009,Agent_9,9565255285,House,Dahanu,2024-03-03,F,T,T,F,F,T,T,F,T,F,F,T
RSP22852,A020,Agent_20,9675377549,House,Dahanu,2024-01-21,T,T,F,T,T,F,F,T,T,F,F,T
RSP22853,A011,Agent_11,9575269740,College,Dahanu,2024-03-27,T,F,F,T,F,F,F,F,F,F,T,F
RSP22854,A019,Agent_19,9119583818,House,Dahanu,2024-03-10,F,T,T,T,F,F,T,F,T,T,T,F
RSP22855,A004,Agent_4,9932030299,School,Dahanu,2024-03-07,F,T,F,F,F,T,T,T,T,T,F,T
RSP22856,A023,Agent_23,9880682691,College,Dahanu,2024-02-02,T,T,F,F,F,F,F,T,F,T,F,F
RSP22857,A014,Agent_14,9718940457,Shop,Dahanu,2024-01-23,T,T,T,T,T,T,F,T,F,F,F,F
RSP22858,A020,Agent_20,9104685717,House,Dahanu,2024-01-11,F,T,F,T,F,F,T,T,F,F,F,T
RSP22859,A018,Agent_18,9388844148,House,Dahanu,2024-02-12,F,F,T,T,F,T,T,T,F,F,F,F
RSP22860,A012,Agent_12,9721573114,College,Dahanu,2024-03-18,F,T,T,T,T,T,T,F,F,T,T,F
RSP22861,A009,Agent_9,9708072032,Shop,Dahanu,2024-01-10,T,T,T,T,T,T,T,T,T,F,F,T
RSP22862,A007,Agent_7,9701949331,House,Dahanu,2024-01-30,F,T,F,T,T,T,F,F,T,T,T,T
RSP22863,A012,Agent_12,9333572899,College,Dahanu,2024-01-10,F,T,T,T,T,T,F,F,T,T,F,T
RSP22864,A002,Agent_2,9488507687,House,Dahanu,2024-02-23,T,F,T,F,T,T,F,F,F,T,T,T
RSP22865,A024,Agent_24,9256005969,College,Dahanu,2024-01-28,F,T,T,F,T,T,T,F,F,F,F,F
RSP22866,A010,Agent_10,9643247808,House,Dahanu,2024-01-05,T,T,T,T,T,T,F,F,F,F,F,F
RSP22867,A020,Agent_20,9429741073,House,Dahanu,2024-03-21,F,T,F,F,T,T,F,T,T,T,T,T
RSP22868,A013,Agent_13,9890486760,Shop,Dahanu,2024-03-05,T,F,F,F,T,F,F,T,F,F,F,T
RSP22869,A025,Agent_25,9397636724,House,Dahanu,2024-03-12,F,T,F,T,T,T,F,T,T,F,T,F
RSP22870,A022,Agent_22,9413551408,College,Dahanu,2024-02-02,F,T,F,T,T,F,T,T,F,T,T,T
RSP22871,A003,Agent_3,9388933401,House,Dahanu,2024-01-13,T,T,F,F,F,F,F,T,F,T,T,T
RSP22872,A023,Agent_23,9808528673,House,Dahanu,2024-03-10,F,F,T,F,T,T,T,F,T,T,T,T
RSP22873,A020,Agent_20,9686436735,Shop,Dahanu,2024-03-28,F,F,F,T,T,F,F,F,F,T,F,F
RSP22874,A021,Agent_21,9366755909,Shop,Dahanu,2024-03-17,T,T,F,T,T,F,F,T,T,F,T,F
RSP22875,A004,Agent_4,9802299862,Shop,Dahanu,2024-02-20,F,F,T,T,F,T,F,F,T,F,F,T
RSP22876,A009,Agent_9,9664455156,Shop,Dahanu,2024-01-26,T,T,T,T,T,T,F,F,T,F,F,F
RSP22877,A013,Agent_13,9192549044,House,Dahanu,2024-01-13,T,F,T,F,T,F,T,T,T,F,T,T
RSP22878,A019,Agent_19,9599066423,House,Dahanu,2024-01-03,T,T,F,T,T,F,T,F,F,T,T,T
RSP22879,A020,Agent_20,9591858898,Shop,Dahanu,2024-03-08,T,T,T,F,F,F,F,T,F,T,F,T
RSP22880,A020,Agent_20,9193537514,House,Dahanu,2024-01-28,T,T,F,F,T,T,F,T,F,T,T,T
RSP22881,A015,Agent_15,9389175672,College,Dahanu,2024-03-07,T,T,T,T,T,F,F,T,T,T,T,T
RSP22882,A019,Agent_19,9904505887,College,Dahanu,2024-01-27,T,F,T,T,T,T,T,T,T,T,F,F
RSP22883,A013,Agent_13,9928329495,House,Dahanu,2024-03-05,F,T,T,F,T,T,F,T,T,F,F,T
RSP22884,A025,Agent_25,9864700832,House,Dahanu,2024-01-17,T,T,F,T,T,T,T,T,F,T,T,T
RSP22885,A015,Agent_15,9921424339,House,Dahanu,2024-02-10,F,T,F,T,T,T,T,T,F,F,F,F
RSP22886,A012,Agent_12,9254194990,House,Dahanu,2024-03-07,F,T,T,F,F,T,F,T,F,T,F,F
RSP22887,A002,Agent_2,9949621814,House,Dahanu,2024-02-15,T,T,T,T,T,T,F,T,F,F,T,T
RSP22888,A024,Agent_24,9977270183,House,Dahanu,2024-02-21,F,T,F,T,F,T,T,F,F,F,T,T
RSP22889,A006,Agent_6,9991151558,House,Dahanu,2024-03-04,T,T,T,T,F,F,T,F,T,F,F,F
RSP22890,A020,Agent_20,9621466148,College,Dahanu,2024-01-15,F,F,T,F,T,F,F,T,F,F,T,F
RSP22891,A010,Agent_10,9349541840,House,Dahanu,2024-01-16,T,F,T,T,F,T,F,T,T,F,F,T
RSP22892,A012,Agent_12,9452173466,House,Dahanu,2024-03-24,F,F,T,T,F,T,T,T,T,F,F,F
RSP22893,A009,Agent_9,9584355988,House,Dahanu,2024-02-06,F,T,F,T,T,T,F,F,F,T,T,T
RSP22894,A003,Agent_3,9565113817,House,Dahanu,2024-02-08,T,F,F,F,T,T,T,T,F,T,F,T
RSP22895,A003,Agent_3,9463611885,House,Dahanu,2024-01-14,T,T,F,T,T,F,F,T,F,F,F,T
RSP22896,A006,Agent_6,9848259459,House,Dahanu,2024-03-07,F,F,T,F,T,F,F,T,F,T,T,T
RSP22897,A008,Agent_8,9496081063,House,Dahanu,2024-01-29,F,T,T,F,T,T,F,T,T,T,F,F
RSP22898,A024,Agent_24,9709376775,Shop,Dahanu,2024-03-23,T,T,T,T,T,T,F,T,F,F,F,T
RSP22899,A004,Agent_4,9208482830,House,Dahanu,2024-03-03,F,T,F,T,T,T,T,F,F,F,F,F
RSP22900,A009,Agent_9,9450897818,College,Dahanu,2024-03-09,T,F,T,F,T,T,F,F,F,T,F,F
RSP22901,A006,Agent_6,9528871303,College,Dahanu,2024-03-11,F,F,F,F,F,T,T,T,T,T,F,F
RSP22902,A011,Agent_11,9144460122,House,Dahanu,2024-01-23,T,T,T,T,F,F,F,T,T,T,F,T
RSP22903,A017,Agent_17,9362722448,House,Dahanu,2024-03-16,F,T,F,T,T,T,T,F,T,T,F,F
RSP22904,A008,Agent_8,9909549388,Shop,Dahanu,2024-02-19,T,F,T,F,T,T,F,F,F,T,F,T
RSP22905,A022,Agent_22,9796124289,House,Dahanu,2024-01-20,F,T,T,T,T,T,F,T,F,F,T,T
RSP22906,A024,Agent_24,9141233476,House,Dahanu,2024-03-12,F,T,F,T,T,F,T,T,T,T,F,T
RSP22907,A017,Agent_17,9916133075,House,Dahanu,2024-01-26,F,T,F,F,F,T,F,T,F,T,F,T
RSP22908,A003,Agent_3,9493381943,House,Dahanu,2024-03-12,F,F,F,T,T,T,F,F,F,T,T,T
RSP22909,A021,Agent_21,9225381190,House,Dahanu,2024-03-13,F,F,F,T,T,F,F,T,F,F,T,T
RSP22910,A019,Agent_19,9583684976,House,Dahanu,2024-03-04,F,F,F,F,T,T,F,F,F,T,F,T
RSP22911,A023,Agent_23,9228618590,House,Dahanu,2024-01-16,F,T,F,T,F,T,F,T,F,T,T,F
RSP22912,A017,Agent_17,9256941829,House,Dahanu,2024-01-12,F,T,T,F,T,T,F,T,F,F,T,F
RSP22913,A013,Agent_13,9777200243,School,Dahanu,2024-03-19,F,T,T,T,F,T,F,F,T,T,F,F
RSP22914,A001,Agent_1,9647478317,House,Dahanu,2024-03-06,T,T,T,F,T,F,F,F,T,T,F,T
RSP22915,A014,Agent_14,9394355433,School,Dahanu,2024-01-11,T,T,F,T,T,F,T,T,F,F,T,T
RSP22916,A006,Agent_6,9759235230,House,Dahanu,2024-01-01,F,T,F,T,F,F,F,F,T,F,T,T
RSP22917,A007,Agent_7,9634056242,House,Dahanu,2024-01-28,T,T,F,T,T,T,T,T,T,T,F,T
RSP22918,A017,Agent_17,9389859998,House,Dahanu,2024-03-28,T,F,F,T,T,T,F,T,T,T,F,T
RSP22919,A004,Agent_4,9663900913,House,Dahanu,2024-02-19,F,T,T,F,F,F,T,F,T,T,F,F
RSP22920,A006,Agent_6,9392758190,College,Dahanu,2024-01-17,T,T,T,F,T,T,F,T,F,T,T,T
RSP22921,A009,Agent_9,9436995102,House,Dahanu,2024-03-08,F,T,F,T,F,T,F,T,F,T,F,F
RSP22922,A009,Agent_9,9303415182,College,Dahanu,2024-03-26,T,F,T,F,F,T,F,F,T,F,T,F
RSP22923,A017,Agent_17,9609753300,Shop,Dahanu,2024-01-09,F,F,F,T,F,T,F,T,T,T,F,F
RSP22924,A007,Agent_7,9368590925,House,Dahanu,2024-02-09,T,F,F,T,T,T,T,F,F,F,F,F
RSP22925,A020,Agent_20,9893678125,House,Dahanu,2024-01-16,T,T,T,F,F,T,T,T,F,T,T,F
RSP22926,A005,Agent_5,9238245211,House,Dahanu,2024-01-08,T,F,T,T,T,F,F,T,F,T,T,F
RSP22927,A021,Agent_21,9940592076,House,Dahanu,2024-01-14,T,T,T,F,T,T,F,T,T,T,F,T
RSP22928,A005,Agent_5,9254944438,House,Dahanu,2024-01-24,T,T,T,F,F,T,T,F,F,T,F,T
RSP22929,A011,Agent_11,9281557929,House,Dahanu,2024-03-26,F,T,T,T,T,T,F,F,F,T,T,F
RSP22930,A008,Agent_8,9402178933,College,Dahanu,2024-01-16,T,F,T,T,T,T,F,F,F,F,F,F
RSP22931,A007,Agent_7,9718722672,House,Dahanu,2024-03-24,T,T,F,F,T,T,F,T,F,F,T,T
RSP22932,A021,Agent_21,9515151021,House,Dahanu,2024-02-12,F,T,F,T,T,F,F,T,F,F,T,T
RSP22933,A023,Agent_23,9325881689,College,Dahanu,2024-01-27,F,T,T,F,F,T,F,F,T,F,T,T
RSP22934,A022,Agent_22,9732938017,College,Dahanu,2024-02-04,T,T,F,T,T,T,F,T,F,F,T,F
RSP22935,A024,Agent_24,9136916056,House,Dahanu,2024-02-07,T,T,T,F,F,T,T,F,T,T,F,T
RSP22936,A001,Agent_1,9896046550,School,Dahanu,2024-03-14,F,F,T,T,T,T,T,T,T,T,F,F
RSP22937,A024,Agent_24,9192925814,House,Dahanu,2024-02-28,T,T,T,F,F,T,F,F,F,F,F,F
RSP22938,A002,Agent_2,9990043372,Shop,Dahanu,2024-02-11,T,T,F,T,F,T,F,T,F,F,F,T
RSP22939,A006,Agent_6,9472938961,House,Dahanu,2024-01-12,F,T,F,T,F,T,F,T,F,T,F,T
RSP22940,A011,Agent_11,9427846319,House,Dahanu,2024-02-05,F,F,F,T,T,T,F,F,T,F,F,F
RSP22941,A024,Agent_24,9131413964,College,Dahanu,2024-03-13,F,F,F,F,F,T,T,T,T,F,F,F
RSP22942,A015,Agent_15,9816821530,House,Dahanu,2024-03-08,T,F,F,F,T,F,F,T,F,F,F,F
RSP22943,A010,Agent_10,9498133939,House,Dahanu,2024-03-26,T,F,T,T,T,T,F,T,T,F,T,F
RSP22944,A002,Agent_2,9231779172,House,Dahanu,2024-01-18,T,T,T,T,T,T,T,T,T,T,F,T
RSP22945,A003,Agent_3,9923041042,House,Dahanu,2024-01-25,F,F,T,T,T,T,F,T,T,F,F,T
RSP22946,A020,Agent_20,9623378104,College,Dahanu,2024-03-08,F,T,F,T,T,F,T,T,T,F,F,F
RSP22947,A023,Agent_23,9156491102,College,Dahanu,2024-03-05,T,T,T,T,F,F,F,F,F,T,F,T
RSP22948,A014,Agent_14,9610008116,House,Dahanu,2024-02-15,T,T,F,F,T,T,T,F,T,F,F,F
RSP22949,A021,Agent_21,9112758207,House,Dahanu,2024-02-24,F,T,T,F,F,F,T,T,T,T,F,T
RSP22950,A023,Agent_23,9614597994,College,Dahanu,2024-03-07,F,T,T,T,T,T,F,F,T,T,T,F
RSP22951,A013,Agent_13,9981952867,House,Dahanu,2024-01-21,T,T,F,F,T,F,F,F,T,F,T,T
RSP22952,A007,Agent_7,9537172166,College,Dahanu,2024-02-08,F,T,F,F,F,F,T,F,T,F,T,F
RSP22953,A011,Agent_11,9724020838,House,Dahanu,2024-01-29,F,F,T,T,T,T,F,F,T,T,T,T
RSP22954,A004,Agent_4,9299152809,House,Dahanu,2024-03-04,T,F,F,T,F,T,T,F,T,T,F,F
RSP22955,A015,Agent_15,9461832124,College,Dahanu,2024-03-22,F,F,T,F,T,T,F,T,F,T,F,F
RSP22956,A014,Agent_14,9237196935,School,Dahanu,2024-02-21,T,T,F,T,T,T,F,T,T,T,F,F
RSP22957,A021,Agent_21,9998926682,House,Dahanu,2024-02-11,T,F,F,T,T,F,F,F,F,F,F,F
RSP22958,A002,Agent_2,9492199527,Shop,Dahanu,2024-02-25,T,F,T,T,T,T,F,F,F,F,F,T
RSP22959,A021,Agent_21,9599953918,House,Dahanu,2024-03-20,T,T,T,T,T,F,F,F,T,T,F,F
RSP22960,A019,Agent_19,9985188506,House,Dahanu,2024-01-20,T,T,T,F,F,F,F,T,F,T,F,T
RSP22961,A006,Agent_6,9376514710,College,Dahanu,2024-03-23,T,F,T,T,T,T,F,T,F,F,T,F
RSP22962,A021,Agent_21,9155393271,Shop,Dahanu,2024-02-03,T,T,F,F,F,T,T,T,F,F,F,F
RSP22963,A006,Agent_6,9880496556,House,Dahanu,2024-01-21,F,T,F,T,T,T,T,T,T,T,F,F
RSP22964,A019,Agent_19,9463398438,House,Dahanu,2024-03-03,T,F,T,T,T,T,F,T,F,F,F,F
RSP22965,A018,Agent_18,9479996547,House,Dahanu,2024-03-09,F,F,T,F,T,T,T,F,F,F,T,F
RSP22966,A006,Agent_6,9157421375,House,Dahanu,2024-03-11,F,F,T,T,T,F,F,T,T,T,F,F
RSP22967,A019,Agent_19,9998156715,Shop,Dahanu,2024-01-14,F,T,T,T,T,T,F,T,T,T,F,T
RSP22968,A010,Agent_10,9702892464,Shop,Dahanu,2024-03-30,T,F,F,T,F,F,F,F,T,F,T,F
RSP22969,A020,Agent_20,9763964741,House,Dahanu,2024-02-10,T,F,F,T,T,T,F,T,T,T,T,F
RSP22970,A012,Agent_12,9482716120,House,Dahanu,2024-02-02,F,T,T,T,T,T,F,T,F,F,F,T
RSP22971,A001,Agent_1,9838620638,House,Dahanu,2024-01-19,T,T,T,T,T,F,F,T,F,F,F,F
RSP22972,A007,Agent_7,9221404568,House,Dahanu,2024-01-21,T,F,T,T,T,T,T,T,T,F,T,F
RSP22973,A009,Agent_9,9305230484,House,Dahanu,2024-02-16,T,F,F,F,T,T,F,T,T,F,T,F
RSP22974,A011,Agent_11,9555803399,House,Dahanu,2024-02-17,F,T,F,T,T,F,F,T,T,T,F,F
RSP22975,A015,Agent_15,9485086720,Shop,Dahanu,2024-03-15,F,T,T,T,T,F,F,T,T,T,T,T
RSP22976,A025,Agent_25,9513201827,Shop,Dahanu,2024-02-01,F,T,F,T,F,F,F,T,T,F,T,F
RSP22977,A014,Agent_14,9398801654,House,Dahanu,2024-01-19,T,T,T,F,T,T,F,T,F,F,T,F
RSP22978,A024,Agent_24,9185363864,College,Dahanu,2024-01-10,F,T,T,F,F,T,F,F,T,F,T,T
RSP22979,A022,Agent_22,9136343889,College,Dahanu,2024-01-27,F,F,T,T,T,F,F,T,F,T,T,T
RSP22980,A005,Agent_5,9211520360,House,Dahanu,2024-03-20,F,F,T,T,T,T,F,F,F,F,T,F
RSP22981,A008,Agent_8,9336415647,House,Dahanu,2024-02-05,F,T,T,F,T,F,F,T,T,F,F,F
RSP22982,A018,Agent_18,9652382077,House,Dahanu,2024-03-21,F,F,F,T,T,T,F,T,T,F,T,F
RSP22983,A005,Agent_5,9557635457,House,Dahanu,2024-03-25,T,T,T,T,T,F,F,T,F,T,F,T
RSP22984,A016,Agent_16,9786991301,Shop,Dahanu,2024-03-21,T,T,F,T,T,F,F,T,T,F,T,T
RSP22985,A014,Agent_14,9651884347,House,Dahanu,2024-02-10,F,T,T,F,F,F,T,T,F,T,T,T
RSP22986,A020,Agent_20,9782896403,House,Dahanu,2024-02-11,T,T,F,F,F,F,F,T,T,T,T,T
RSP22987,A010,Agent_10,9652259111,Shop,Dahanu,2024-03-25,T,F,F,T,T,F,T,T,F,T,F,F
RSP22988,A011,Agent_11,9724408807,House,Dahanu,2024-01-21,F,T,T,T,T,F,F,T,T,T,F,F
RSP22989,A001,Agent_1,9861945034,Shop,Dahanu,2024-02-23,T,T,T,F,F,F,T,T,T,T,F,T
RSP22990,A005,Agent_5,9312192783,College,Dahanu,2024-03-18,T,T,T,T,F,T,F,T,F,F,F,F
RSP22991,A012,Agent_12,9388921566,College,Dahanu,2024-01-14,T,T,F,T,F,T,F,F,T,F,F,F
