response_id,agent_id,agent_name,mobile_no,category,location,survey_date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12
RSP00019,A010,Agent_10,9354954230,House,Virar,2024-02-19,F,F,T,F,T,T,F,T,F,T,T,T
RSP00020,A023,Agent_23,9838846654,House,Virar,2024-01-25,T,F,F,F,T,T,T,T,T,F,T,F
RSP00021,A007,Agent_7,9466564547,College,Virar,2024-02-16,T,T,T,F,T,T,T,T,T,T,T,T
RSP00022,A009,Agent_9,9909600907,House,Virar,2024-02-27,F,T,T,T,T,F,F,T,T,T,T,T
RSP00023,A016,Agent_16,9781381298,Shop,Virar,2024-02-26,T,T,T,F,F,T,T,T,F,T,T,T
RSP00024,A010,Agent_10,9955324405,Shop,Virar,2024-02-03,T,T,F,F,T,T,F,F,F,F,T,F
RSP00025,A012,Agent_12,9693435313,House,Virar,2024-02-02,T,T,F,F,F,F,T,T,T,T,T,T
RSP00026,A017,Agent_17,9768823641,House,Virar,2024-01-26,T,T,T,F,T,T,F,T,T,F,T,T
RSP00027,A024,Agent_24,9344103359,House,Virar,2024-02-05,T,T,T,F,T,T,F,T,T,F,T,F
RSP00028,A022,Agent_22,9304591500,College,Virar,2024-02-18,T,F,F,F,F,T,T,T,T,T,T,T
RSP00029,A021,Agent_21,9110198499,College,Virar,2024-01-16,T,T,T,T,T,T,F,T,T,T,F,T
RSP00030,A006,Agent_6,9461235974,House,Virar,2024-02-09,T,F,F,T,T,F,T,T,F,F,F,T
RSP00031,A006,Agent_6,9994131451,House,Virar,2024-03-01,T,T,T,F,T,T,T,T,T,F,F,T
RSP00032,A003,Agent_3,9458066124,House,Virar,2024-03-03,T,T,T,F,T,F,T,T,T,F,F,T
RSP00033,A019,Agent_19,9423988920,House,Virar,2024-02-18,T,T,T,F,F,T,T,F,F,T,T,T
RSP00034,A004,Agent_4,9693858183,House,Virar,2024-02-19,T,T,T,F,T,T,T,T,T,T,T,F
RSP00035,A019,Agent_19,9448590788,Shop,Virar,2024-03-06,T,F,T,T,T,T,T,F,T,F,T,F
RSP00036,A017,Agent_17,9479368908,House,Virar,2024-01-01,T,T,T,F,T,F,T,T,F,T,T,T
RSP00037,A001,Agent_1,9976392498,House,Virar,2024-01-04,T,T,T,F,T,T,T,T,T,F,T,T
RSP00038,A025,Agent_25,9486357648,House,Virar,2024-02-16,T,T,T,F,F,T,F,T,T,T,T,T
RSP00039,A025,Agent_25,9160084389,House,Virar,2024-03-19,T,T,F,F,T,F,T,T,T,F,T,T
RSP00040,A011,Agent_11,9442093866,House,Virar,2024-01-23,T,T,T,F,T,T,F,T,T,T,T,T
RSP00041,A005,Agent_5,9508376785,House,Virar,2024-03-01,T,T,T,F,T,T,T,T,T,T,T,T
RSP00042,A011,Agent_11,9833891390,House,Virar,2024-03-21,T,F,F,T,T,T,T,T,T,T,T,T
RSP00043,A024,Agent_24,9671732850,Shop,Virar,2024-01-23,T,T,T,F,T,T,T,T,T,T,T,T
RSP00044,A012,Agent_12,9703560080,House,Virar,2024-01-25,T,T,T,T,T,T,F,T,T,T,T,T
RSP00045,A002,Agent_2,9555681975,House,Virar,2024-03-10,T,T,T,T,T,T,T,T,T,F,T,T
RSP00046,A008,Agent_8,9945943012,School,Virar,2024-01-06,T,F,F,F,T,T,F,F,T,T,T,T
RSP00047,A006,Agent_6,9416449909,Shop,Virar,2024-03-24,T,T,T,F,T,T,T,T,T,T,T,T
RSP00048,A023,Agent_23,9310118281,School,Virar,2024-01-13,T,T,T,T,T,T,F,T,T,F,T,T
RSP00049,A021,Agent_21,9908916104,House,Virar,2024-02-04,F,T,T,F,T,T,F,T,T,T,T,F
RSP00050,A025,Agent_25,9646322156,House,Virar,2024-01-18,T,T,T,F,T,T,T,T,F,T,T,F
RSP00051,A019,Agent_19,9284036390,House,Virar,2024-01-06,T,T,T,T,T,T,F,T,F,F,T,T
RSP00052,A001,Agent_1,9244020733,House,Virar,2024-03-06,T,F,T,F,T,F,T,T,F,T,T,T
RSP00053,A002,Agent_2,9152411802,Shop,Virar,2024-02-05,T,T,T,T,F,T,T,T,F,T,T,T
RSP00054,A025,Agent_25,9125836512,House,Virar,2024-02-29,T,T,F,F,T,T,F,T,T,T,T,F
RSP00055,A011,Agent_11,9962598550,House,Virar,2024-01-21,T,T,F,F,T,T,F,T,T,T,F,T
RSP00056,A003,Agent_3,9736379710,House,Virar,2024-03-30,F,T,T,F,T,T,T,T,T,T,T,F
RSP00057,A017,Agent_17,9230978076,House,Virar,2024-01-22,T,T,T,F,T,T,F,T,T,T,T,T
RSP00058,A019,Agent_19,9313812151,College,Virar,2024-02-01,T,T,T,F,T,T,F,T,T,T,T,T
RSP00059,A004,Agent_4,9881375360,House,Virar,2024-02-24,F,T,T,F,T,T,T,T,T,T,T,T
RSP00060,A008,Agent_8,9547142965,House,Virar,2024-03-07,F,T,F,F,F,T,F,F,F,T,T,T
RSP00061,A018,Agent_18,9155842822,Shop,Virar,2024-02-02,T,T,T,F,T,F,F,T,T,T,T,T
RSP00062,A005,Agent_5,9508847140,House,Virar,2024-01-09,T,T,F,F,T,F,T,F,F,T,T,T
RSP00063,A008,Agent_8,9954036417,Shop,Virar,2024-03-13,T,F,F,F,T,T,T,F,T,T,T,T
RSP00064,A025,Agent_25,9442488441,Shop,Virar,2024-03-26,T,F,F,F,T,T,T,F,T,T,T,T
RSP00065,A022,Agent_22,9891867072,House,Virar,2024-02-05,T,T,F,F,F,T,F,F,T,F,T,T
RSP00066,A004,Agent_4,9271123438,House,Virar,2024-03-21,T,T,T,F,T,T,F,T,T,T,T,F
RSP00067,A005,Agent_5,9110047595,Shop,Virar,2024-01-12,T,T,F,T,F,T,T,T,F,F,F,T
RSP00068,A022,Agent_22,9689405135,College,Virar,2024-01-25,F,T,T,T,T,T,T,F,T,T,T,T
RSP00069,A007,Agent_7,9303362440,House,Virar,2024-03-12,F,F,T,F,T,T,F,T,T,T,T,T
RSP00070,A005,Agent_5,9229987754,House,Virar,2024-02-24,T,T,F,F,T,T,T,T,F,T,T,F
RSP00071,A023,Agent_23,9896600076,House,Virar,2024-02-01,F,T,T,T,T,T,T,T,T,T,T,T
RSP00072,A020,Agent_20,9114372528,House,Virar,2024-01-14,T,F,F,F,T,F,T,T,T,T,F,T
RSP00073,A005,Agent_5,9484017322,House,Virar,2024-02-08,F,F,T,F,T,F,T,F,T,T,T,T
RSP00074,A002,Agent_2,9675914808,House,Virar,2024-01-03,T,F,T,T,T,T,T,T,T,T,F,F
RSP00075,A003,Agent_3,9628012044,House,Virar,2024-03-29,T,T,T,F,T,T,F,F,F,F,T,T
RSP00076,A002,Agent_2,9780551383,House,Virar,2024-02-07,T,T,T,T,T,T,T,F,T,T,T,F
RSP00077,A024,Agent_24,9796265767,Shop,Virar,2024-03-17,T,F,F,F,T,F,F,T,T,T,T,T
RSP00078,A007,Agent_7,9665377156,College,Virar,2024-02-27,T,F,T,F,T,F,T,T,F,T,T,T
RSP00079,A017,Agent_17,9357029352,Shop,Virar,2024-02-29,T,F,T,T,T,T,F,T,T,F,F,T
RSP00080,A004,Agent_4,9391357937,College,Virar,2024-03-04,T,T,T,F,T,T,F,F,F,F,T,T
RSP00081,A007,Agent_7,9381862172,House,Virar,2024-01-06,T,F,T,T,T,T,F,T,F,T,F,T
RSP00082,A002,Agent_2,9198023086,Shop,Virar,2024-01-22,T,F,F,T,T,F,F,F,F,T,T,T
RSP00083,A006,Agent_6,9960535970,House,Virar,2024-01-25,T,T,T,F,T,T,T,T,T,T,T,T
RSP00084,A012,Agent_12,9239698868,College,Virar,2024-01-03,T,T,T,F,T,T,T,T,T,T,T,T
RSP00085,A008,Agent_8,9359252618,School,Virar,2024-03-21,T,T,T,F,T,T,F,F,F,T,T,T
RSP00086,A017,Agent_17,9541489995,School,Virar,2024-02-01,T,T,T,F,T,F,T,T,F,T,F,T
RSP00087,A007,Agent_7,9670009793,School,Virar,2024-03-30,T,F,T,T,T,T,F,T,F,T,T,T
RSP00088,A008,Agent_8,9947613767,Shop,Virar,2024-03-02,T,T,T,F,T,T,F,T,T,T,T,T
RSP00089,A012,Agent_12,9745508619,House,Virar,2024-02-14,T,T,T,F,T,T,T,T,T,T,T,T
RSP00090,A003,Agent_3,9450153627,House,Virar,2024-02-04,T,T,T,F,T,F,T,T,T,F,F,T
RSP00091,A018,Agent_18,9602646448,House,Virar,2024-02-05,T,T,T,F,T,T,F,T,T,T,T,F
RSP00092,A001,Agent_1,9665078882,Shop,Virar,2024-03-27,T,T,T,F,T,T,T,T,T,T,T,T
RSP00093,A017,Agent_17,9705940602,House,Virar,2024-01-28,T,T,T,F,T,F,T,T,T,T,T,T
RSP00094,A009,Agent_9,9876905984,House,Virar,2024-01-08,T,T,T,T,T,T,F,T,F,F,T,F
RSP00095,A012,Agent_12,9271394298,House,Virar,2024-03-18,T,T,F,T,T,T,F,T,T,T,T,F
RSP00096,A024,Agent_24,9898725370,House,Virar,2024-03-29,T,F,T,F,T,T,T,T,T,F,T,T
RSP00097,A018,Agent_18,9908953172,House,Virar,2024-01-08,T,T,F,T,T,F,T,T,T,F,F,T
RSP00098,A008,Agent_8,9295465560,Shop,Virar,2024-02-02,T,F,F,F,T,T,T,T,T,F,F,T
RSP00099,A021,Agent_21,9387832652,House,Virar,2024-03-15,F,T,T,F,T,T,F,T,F,T,T,T
RSP00100,A015,Agent_15,9659242304,House,Virar,2024-03-11,T,T,T,F,T,T,T,T,T,T,T,T
RSP00101,A021,Agent_21,9586764313,School,Virar,2024-03-06,T,T,T,F,T,T,T,T,F,F,T,F
RSP00102,A013,Agent_13,9410927380,House,Virar,2024-03-20,T,F,T,F,T,F,T,T,T,T,T,T
RSP00103,A015,Agent_15,9238556571,House,Virar,2024-01-16,T,T,T,F,T,T,T,F,F,T,T,T
RSP00104,A010,Agent_10,9820491447,School,Virar,2024-03-08,T,F,T,F,T,T,F,T,T,F,T,T
RSP00105,A025,Agent_25,9485951356,College,Virar,2024-01-24,T,T,F,T,T,T,F,T,T,T,T,T
RSP00106,A003,Agent_3,9612216171,College,Virar,2024-01-21,T,T,T,F,T,T,T,T,T,F,T,T
RSP00107,A003,Agent_3,9927713065,House,Virar,2024-02-08,T,T,T,F,T,T,F,T,T,T,T,T
RSP00108,A001,Agent_1,9501839173,House,Virar,2024-03-08,T,F,T,T,T,T,T,T,T,T,T,T
RSP00109,A012,Agent_12,9795094017,House,Virar,2024-02-04,T,T,T,F,F,T,F,T,T,T,T,T
RSP00110,A017,Agent_17,9318412431,Shop,Virar,2024-03-24,T,T,T,F,T,T,F,T,T,T,T,T
RSP00111,A001,Agent_1,9565945588,College,Virar,2024-02-07,T,T,T,T,T,T,T,T,T,F,T,F
RSP00112,A018,Agent_18,9167342646,House,Virar,2024-01-22,T,F,F,T,F,T,F,T,F,F,F,T
RSP00113,A020,Agent_20,9395214605,House,Virar,2024-01-21,T,T,T,F,T,F,T,T,T,T,T,F
RSP00114,A014,Agent_14,9850926204,House,Virar,2024-02-10,T,T,T,F,T,T,T,T,T,T,F,F
RSP00115,A006,Agent_6,9101428127,House,Virar,2024-01-02,T,T,T,F,T,T,F,T,T,F,T,T
RSP00116,A009,Agent_9,9240428443,House,Virar,2024-01-07,T,T,T,F,T,T,T,T,T,T,T,F
RSP00117,A003,Agent_3,9605772550,House,Virar,2024-03-26,T,T,F,T,T,T,T,T,F,T,T,T
RSP00118,A021,Agent_21,9462080217,House,Virar,2024-03-25,T,T,T,F,T,T,T,T,T,T,F,T
RSP00119,A018,Agent_18,9360644066,House,Virar,2024-02-21,F,T,F,T,T,T,F,T,T,T,F,T
RSP00120,A008,Agent_8,9422690331,Shop,Virar,2024-02-03,T,T,T,F,T,F,T,F,T,T,T,T
RSP00121,A001,Agent_1,9409599852,College,Virar,2024-01-24,T,T,T,F,F,F,F,T,T,T,T,F
RSP00122,A008,Agent_8,9164623935,House,Virar,2024-03-21,T,T,T,F,T,T,F,T,T,T,T,F
RSP00123,A021,Agent_21,9637874083,House,Virar,2024-01-02,T,T,F,F,T,T,T,F,T,T,T,T
RSP00124,A025,Agent_25,9803016561,College,Virar,2024-01-30,F,T,T,T,F,T,T,F,T,T,T,T
RSP00125,A008,Agent_8,9348305901,Shop,Virar,2024-03-15,T,T,T,F,T,T,F,T,F,T,T,T
RSP00126,A022,Agent_22,9281407402,Shop,Virar,2024-02-25,T,T,T,T,T,F,T,T,T,F,T,F
RSP00127,A004,Agent_4,9525966695,House,Virar,2024-03-04,T,T,T,F,T,T,T,T,T,T,F,T
RSP00128,A017,Agent_17,9147380429,House,Virar,2024-02-03,T,T,F,F,T,T,T,T,T,F,T,T
RSP00129,A006,Agent_6,9798455508,House,Virar,2024-01-21,T,T,T,F,T,F,T,T,T,T,T,T
RSP00130,A024,Agent_24,9857924001,House,Virar,2024-01-19,T,F,T,T,T,T,F,T,F,T,T,T
RSP00131,A023,Agent_23,9890357174,House,Virar,2024-03-03,T,T,F,F,F,T,T,T,F,T,T,F
RSP00132,A011,Agent_11,9408689032,School,Virar,2024-03-09,T,T,T,T,T,F,T,T,T,F,T,T
RSP00133,A019,Agent_19,9645092164,College,Virar,2024-02-06,T,T,F,F,T,T,F,F,F,T,T,T
RSP00134,A012,Agent_12,9681341371,House,Virar,2024-03-24,T,F,T,T,T,T,T,F,T,T,T,T
RSP00135,A013,Agent_13,9177906501,House,Virar,2024-02-14,F,T,T,F,T,T,F,T,T,F,T,T
RSP00136,A016,Agent_16,9902396358,House,Virar,2024-01-26,T,T,F,F,T,T,T,T,T,F,T,T
RSP00137,A009,Agent_9,9194640288,House,Virar,2024-03-08,T,T,T,F,F,T,T,T,F,T,T,T
RSP00138,A002,Agent_2,9867212361,House,Virar,2024-01-02,T,T,T,F,T,T,T,T,T,T,F,T
RSP00139,A017,Agent_17,9964850879,House,Virar,2024-01-21,T,T,F,F,T,F,F,F,T,T,F,T
RSP00140,A002,Agent_2,9380051608,House,Virar,2024-01-03,F,T,T,T,T,F,T,T,F,T,T,T
RSP00141,A009,Agent_9,9433260963,House,Virar,2024-03-12,T,T,F,F,T,T,F,T,F,F,T,F
RSP00142,A001,Agent_1,9521390555,House,Virar,2024-01-08,F,T,T,F,T,T,F,T,T,F,T,F
RSP00143,A021,Agent_21,9678408716,House,Virar,2024-01-28,F,T,T,T,T,T,F,F,T,F,T,F
RSP00144,A020,Agent_20,9822447845,House,Virar,2024-03-23,T,F,F,F,T,T,F,F,T,T,T,T
RSP00145,A001,Agent_1,9830654370,House,Virar,2024-02-10,T,T,T,F,T,T,F,T,T,T,T,T
RSP00146,A003,Agent_3,9900269223,House,Virar,2024-02-16,T,F,T,F,T,T,F,T,T,T,T,T
RSP00147,A014,Agent_14,9139722995,College,Virar,2024-03-16,T,F,T,F,T,F,T,T,T,T,T,T
RSP00148,A003,Agent_3,9799053714,School,Virar,2024-03-18,T,T,T,T,F,T,F,F,F,T,F,F
RSP00149,A014,Agent_14,9354196808,House,Virar,2024-01-19,F,T,F,F,T,T,T,T,T,T,T,T
RSP00150,A009,Agent_9,9306771907,House,Virar,2024-01-08,F,T,T,F,T,T,F,T,T,T,F,T
RSP00151,A021,Agent_21,9373335620,House,Virar,2024-03-07,T,T,T,T,T,T,F,T,T,T,F,T
RSP00152,A015,Agent_15,9537757800,House,Virar,2024-02-21,T,T,T,F,T,T,T,T,T,T,T,F
RSP00153,A002,Agent_2,9126912512,House,Virar,2024-02-07,T,T,T,F,T,T,T,F,T,T,T,T
RSP00154,A013,Agent_13,9989026359,House,Virar,2024-03-01,T,T,T,T,T,T,F,T,T,T,F,T
RSP00155,A005,Agent_5,9248443952,Shop,Virar,2024-03-28,T,F,T,T,T,T,T,F,T,T,T,F
RSP00156,A021,Agent_21,9135103852,Shop,Virar,2024-02-02,T,F,F,T,T,T,T,T,T,T,T,T
RSP00157,A004,Agent_4,9611328849,House,Virar,2024-01-28,T,F,T,F,T,T,F,T,F,T,T,T
RSP00158,A009,Agent_9,9583499384,House,Virar,2024-01-03,T,T,F,T,T,T,T,T,T,T,T,T
RSP00159,A021,Agent_21,9349205309,House,Virar,2024-01-25,T,T,F,F,T,T,T,T,F,T,F,F
RSP00160,A012,Agent_12,9815692878,Shop,Virar,2024-01-23,T,T,T,F,T,T,T,T,T,T,F,T
RSP00161,A020,Agent_20,9485554194,House,Virar,2024-02-29,T,T,T,F,T,T,F,T,F,T,T,T
RSP00162,A017,Agent_17,9703670380,School,Virar,2024-01-30,T,T,F,F,T,T,T,T,T,F,T,T
RSP00163,A005,Agent_5,9467134841,House,Virar,2024-02-11,T,T,T,F,T,T,F,T,T,F,F,F
RSP00164,A009,Agent_9,9330689072,House,Virar,2024-03-26,T,F,T,F,T,T,T,T,T,F,T,T
RSP00165,A024,Agent_24,9933411554,House,Virar,2024-01-11,T,T,F,F,T,T,T,T,T,F,T,F
RSP00166,A021,Agent_21,9525719649,Shop,Virar,2024-02-14,T,T,F,F,T,T,T,T,F,F,T,T
RSP00167,A020,Agent_20,9587682911,House,Virar,2024-02-24,T,T,T,F,T,T,T,T,F,F,T,F
RSP00168,A015,Agent_15,9415804419,College,Virar,2024-02-04,T,T,F,F,T,F,T,F,T,T,T,F
RSP00169,A016,Agent_16,9154101105,House,Virar,2024-03-26,T,T,T,T,T,F,T,T,F,T,F,T
RSP00170,A017,Agent_17,9485740263,House,Virar,2024-01-07,T,T,T,T,T,F,F,T,F,F,T,T
RSP00171,A002,Agent_2,9433501357,House,Virar,2024-01-04,T,T,T,T,T,F,T,F,T,T,T,T
RSP00172,A010,Agent_10,9989429647,House,Virar,2024-03-06,T,T,T,T,T,F,F,T,F,T,T,T
RSP00173,A009,Agent_9,9244608012,Shop,Virar,2024-02-22,T,T,T,F,T,T,F,T,T,T,T,T
RSP00174,A021,Agent_21,9331750039,House,Virar,2024-01-30,T,T,F,T,T,T,T,T,T,F,T,T
RSP00175,A018,Agent_18,9212397407,House,Virar,2024-03-21,T,F,T,T,T,T,T,T,T,F,T,T
RSP00176,A015,Agent_15,9928859186,House,Virar,2024-02-18,T,F,T,T,T,T,F,T,T,T,T,F
RSP00177,A005,Agent_5,9222146327,Shop,Virar,2024-01-17,T,F,T,F,T,F,T,T,T,F,T,T
RSP00178,A014,Agent_14,9189252066,House,Virar,2024-03-11,T,T,F,F,T,T,T,F,T,T,T,T
RSP00179,A024,Agent_24,9876561415,Shop,Virar,2024-01-18,T,F,T,F,T,T,T,T,T,F,F,T
RSP00180,A015,Agent_15,9467134772,Shop,Virar,2024-01-13,T,T,T,T,T,T,T,T,T,T,T,F
RSP00181,A006,Agent_6,9152866880,House,Virar,2024-01-28,T,T,T,F,T,T,T,T,T,T,T,T
RSP00182,A023,Agent_23,9177139897,House,Virar,2024-02-26,T,T,T,F,F,F,T,F,F,F,T,T
RSP00183,A004,Agent_4,9741905255,House,Virar,2024-01-29,T,T,F,F,T,F,F,T,F,T,F,T
RSP00184,A009,Agent_9,9980387600,House,Virar,2024-03-11,T,T,F,F,T,F,F,T,T,T,T,F
RSP00185,A024,Agent_24,9266700600,College,Virar,2024-02-15,T,T,T,F,T,T,F,T,T,T,T,T
RSP00186,A006,Agent_6,9867340093,College,Virar,2024-03-22,T,T,T,F,T,T,F,T,T,F,T,T
RSP00187,A012,Agent_12,9567693224,House,Virar,2024-02-17,T,F,T,T,T,F,T,T,T,T,F,T
RSP00188,A002,Agent_2,9951739920,School,Virar,2024-03-20,F,T,T,F,T,T,F,T,T,T,F,T
RSP00189,A009,Agent_9,9466823844,House,Virar,2024-01-28,T,T,T,F,T,T,T,T,T,T,T,T
RSP00190,A009,Agent_9,9760596149,House,Virar,2024-01-27,F,T,T,F,T,T,T,T,T,T,T,F
RSP00191,A020,Agent_20,9417145780,House,Virar,2024-03-08,T,F,F,F,T,F,F,T,F,T,T,T
RSP00192,A004,Agent_4,9450565060,Shop,Virar,2024-02-25,T,T,F,T,T,F,F,F,T,F,T,T
RSP00193,A020,Agent_20,9978152812,House,Virar,2024-02-10,T,T,T,F,T,T,F,T,T,F,T,T
RSP00194,A024,Agent_24,9540674839,Shop,Virar,2024-03-07,T,T,T,T,F,T,T,T,T,T,T,T
RSP00195,A008,Agent_8,9974362470,House,Virar,2024-03-01,T,F,T,T,T,T,F,T,F,T,F,F
RSP00196,A016,Agent_16,9386815642,House,Virar,2024-02-26,T,F,F,F,T,T,T,T,T,T,T,T
RSP00197,A009,Agent_9,9180946128,School,Virar,2024-01-10,T,T,F,F,T,T,F,T,T,F,T,T
RSP00198,A015,Agent_15,9521916070,House,Virar,2024-01-01,T,T,F,F,T,T,T,T,T,T,T,T
RSP00199,A016,Agent_16,9366600622,House,Virar,2024-03-04,T,T,T,F,T,T,T,T,T,F,F,T
RSP00200,A004,Agent_4,9353319895,Shop,Virar,2024-03-23,T,T,T,F,T,T,T,F,T,F,T,F
RSP00201,A025,Agent_25,9775483283,Shop,Virar,2024-02-13,T,F,T,F,T,T,T,T,F,T,T,T
RSP00202,A017,Agent_17,9185021707,House,Virar,2024-03-15,T,T,F,F,T,T,T,T,T,T,T,T
RSP00203,A015,Agent_15,9664534950,College,Virar,2024-01-13,T,T,T,F,T,T,F,T,F,F,T,T
RSP00204,A010,Agent_10,9870365456,House,Virar,2024-02-27,T,T,F,F,T,T,T,T,T,T,T,T
RSP00205,A010,Agent_10,9915093925,School,Virar,2024-02-12,T,T,F,T,T,T,T,T,T,T,T,T
RSP00206,A010,Agent_10,9961941832,Shop,Virar,2024-02-17,T,T,T,T,T,T,T,T,T,F,T,T
RSP00207,A004,Agent_4,9963887969,House,Virar,2024-01-28,T,T,F,F,F,T,F,T,T,T,T,T
RSP00208,A022,Agent_22,9430904241,House,Virar,2024-03-25,F,T,T,F,T,T,T,T,T,T,T,T
RSP00209,A017,Agent_17,9393645044,College,Virar,2024-02-21,T,T,T,T,T,T,T,T,T,T,T,F
RSP00210,A010,Agent_10,9679667281,College,Virar,2024-01-19,T,T,F,F,T,T,F,T,F,T,T,T
RSP00211,A007,Agent_7,9180975216,College,Virar,2024-02-23,F,T,F,F,T,T,F,T,T,T,F,T
RSP00212,A022,Agent_22,9250743551,House,Virar,2024-02-26,T,T,T,F,T,T,T,T,T,T,F,T
RSP00213,A005,Agent_5,9256862448,House,Virar,2024-01-21,T,T,F,F,T,T,F,T,T,T,T,T
RSP00214,A024,Agent_24,9268761496,College,Virar,2024-02-15,F,F,T,F,T,F,F,T,T,T,T,T
RSP00215,A022,Agent_22,9291064324,Shop,Virar,2024-03-21,T,T,T,T,T,T,T,T,T,T,T,T
RSP00216,A021,Agent_21,9236962532,Shop,Virar,2024-01-18,T,T,T,F,T,F,T,T,T,T,T,T
RSP00217,A007,Agent_7,9347957750,House,Virar,2024-01-19,T,T,T,F,T,T,F,T,T,F,T,T
RSP00218,A013,Agent_13,9617659381,House,Virar,2024-02-17,F,T,T,F,T,F,T,T,F,T,F,F
RSP00219,A001,Agent_1,9177842160,Shop,Virar,2024-02-12,T,T,T,F,T,T,T,T,T,F,F,F
RSP00220,A019,Agent_19,9647120491,House,Virar,2024-03-11,T,T,F,F,T,T,T,T,F,T,T,F
RSP00221,A012,Agent_12,9880495598,House,Virar,2024-02-05,T,T,F,F,T,F,T,F,T,T,T,T
RSP00222,A008,Agent_8,9395123002,Shop,Virar,2024-01-04,T,T,T,F,T,T,F,T,T,F,F,T
RSP00223,A025,Agent_25,9447957155,Shop,Virar,2024-02-27,T,T,F,F,T,T,F,T,T,T,F,T
RSP00224,A017,Agent_17,9135351951,Shop,Virar,2024-01-03,T,T,F,F,T,T,T,T,T,T,T,T
RSP00225,A002,Agent_2,9850978653,College,Virar,2024-01-10,T,T,T,F,T,F,F,T,T,T,T,F
RSP00226,A001,Agent_1,9223370461,House,Virar,2024-01-28,T,T,T,F,T,T,F,T,F,F,F,T
RSP00227,A001,Agent_1,9883171099,House,Virar,2024-02-06,T,T,F,T,T,T,F,T,F,F,T,F
RSP00228,A008,Agent_8,9816279884,College,Virar,2024-01-02,T,F,F,F,T,F,F,T,T,T,T,T
RSP00229,A016,Agent_16,9792312316,House,Virar,2024-02-04,T,T,F,F,T,T,T,T,F,T,F,T
RSP00230,A015,Agent_15,9149975039,Shop,Virar,2024-01-03,T,F,T,F,F,T,T,T,T,T,T,F
RSP00231,A014,Agent_14,9621778145,House,Virar,2024-03-09,T,T,T,F,T,T,F,T,F,F,T,F
RSP00232,A024,Agent_24,9923310806,College,Virar,2024-02-13,T,T,T,F,T,T,F,T,T,F,T,T
RSP00233,A014,Agent_14,9828978061,House,Virar,2024-02-19,T,T,T,F,T,F,T,T,T,T,T,T
RSP00234,A004,Agent_4,9437403317,House,Virar,2024-03-12,T,T,F,T,T,F,F,T,T,T,T,F
RSP00235,A024,Agent_24,9944620719,House,Virar,2024-03-27,T,F,F,T,T,T,F,T,F,T,T,T
RSP00236,A023,Agent_23,9726900235,College,Virar,2024-03-04,F,T,T,F,T,T,T,T,F,T,T,T
RSP00237,A005,Agent_5,9139911037,House,Virar,2024-03-12,T,T,F,F,T,T,T,T,T,T,T,T
RSP00238,A022,Agent_22,9736677635,House,Virar,2024-03-04,T,F,T,T,T,T,F,T,T,F,T,T
RSP00239,A012,Agent_12,9201534831,House,Virar,2024-03-27,T,T,T,F,T,T,T,T,T,T,F,F
RSP00240,A015,Agent_15,9293107918,House,Virar,2024-02-08,T,T,F,T,T,T,F,T,T,T,T,T
RSP00241,A016,Agent_16,9436008630,Shop,Virar,2024-02-28,T,T,T,F,T,T,T,T,T,T,T,T
